y,x,frame,t,vial,geno,sex,day,rep
242.68,314.11,142,4.897,2,w1118,m,2,1
148.64,233.25,142,4.897,2,w1118,m,2,1
134.76,310.67,142,4.897,2,w1118,m,2,1
132.78,261.07,142,4.897,2,w1118,m,2,1
99.86,238.06,142,4.897,2,w1118,m,2,1
90.69,269.22,142,4.897,2,w1118,m,2,1
73.42,235.72,142,4.897,2,w1118,m,2,1
293.52,309.16,143,4.931,2,w1118,m,2,1
254.44,284.32,143,4.931,2,w1118,m,2,1
250.7,229.02,143,4.931,2,w1118,m,2,1
248.3,313.3,143,4.931,2,w1118,m,2,1
148.63,233.14,143,4.931,2,w1118,m,2,1
139.52,308.95,143,4.931,2,w1118,m,2,1
135.66,260.99,143,4.931,2,w1118,m,2,1
100.81,238.09,143,4.931,2,w1118,m,2,1
91.04,269.71,143,4.931,2,w1118,m,2,1
73.74,236.0,143,4.931,2,w1118,m,2,1
294.5,309.04,144,4.966,2,w1118,m,2,1
255.44,283.36,144,4.966,2,w1118,m,2,1
251.83,229.0,144,4.966,2,w1118,m,2,1
247.67,313.28,144,4.966,2,w1118,m,2,1
148.68,233.2,144,4.966,2,w1118,m,2,1
141.47,308.87,144,4.966,2,w1118,m,2,1
136.75,260.77,144,4.966,2,w1118,m,2,1
106.15,239.69,144,4.966,2,w1118,m,2,1
91.04,269.73,144,4.966,2,w1118,m,2,1
73.77,235.85,144,4.966,2,w1118,m,2,1
248.37,418.87,0,0.0,3,w1118,m,2,1
47.8,499.68,0,0.0,3,w1118,m,2,1
42.69,507.37,0,0.0,3,w1118,m,2,1
30.68,421.86,0,0.0,3,w1118,m,2,1
22.59,445.81,0,0.0,3,w1118,m,2,1
22.07,494.54,0,0.0,3,w1118,m,2,1
21.68,481.04,0,0.0,3,w1118,m,2,1
14.55,462.89,0,0.0,3,w1118,m,2,1
12.04,446.98,0,0.0,3,w1118,m,2,1
249.46,418.88,1,0.034,3,w1118,m,2,1
53.5,498.99,1,0.034,3,w1118,m,2,1
45.64,507.43,1,0.034,3,w1118,m,2,1
31.92,421.3,1,0.034,3,w1118,m,2,1
24.8,494.22,1,0.034,3,w1118,m,2,1
21.97,479.25,1,0.034,3,w1118,m,2,1
20.66,448.91,1,0.034,3,w1118,m,2,1
14.4,458.21,1,0.034,3,w1118,m,2,1
12.8,447.0,1,0.034,3,w1118,m,2,1
251.28,419.18,2,0.069,3,w1118,m,2,1
56.56,499.13,2,0.069,3,w1118,m,2,1
47.7,507.27,2,0.069,3,w1118,m,2,1
35.12,421.4,2,0.069,3,w1118,m,2,1
27.73,494.21,2,0.069,3,w1118,m,2,1
21.85,478.05,2,0.069,3,w1118,m,2,1
20.88,450.0,2,0.069,3,w1118,m,2,1
14.58,456.15,2,0.069,3,w1118,m,2,1
13.45,445.99,2,0.069,3,w1118,m,2,1
252.5,419.06,3,0.103,3,w1118,m,2,1
58.47,498.86,3,0.103,3,w1118,m,2,1
50.55,507.82,3,0.103,3,w1118,m,2,1
37.99,421.41,3,0.103,3,w1118,m,2,1
28.73,493.76,3,0.103,3,w1118,m,2,1
21.68,476.41,3,0.103,3,w1118,m,2,1
20.61,448.97,3,0.103,3,w1118,m,2,1
13.94,456.82,3,0.103,3,w1118,m,2,1
12.52,445.08,3,0.103,3,w1118,m,2,1
254.32,419.13,4,0.138,3,w1118,m,2,1
60.6,498.45,4,0.138,3,w1118,m,2,1
52.58,507.36,4,0.138,3,w1118,m,2,1
41.86,421.82,4,0.138,3,w1118,m,2,1
30.69,493.38,4,0.138,3,w1118,m,2,1
25.82,445.03,4,0.138,3,w1118,m,2,1
21.58,475.94,4,0.138,3,w1118,m,2,1
13.92,456.83,4,0.138,3,w1118,m,2,1
11.77,445.05,4,0.138,3,w1118,m,2,1
5.73,457.87,4,0.138,3,w1118,m,2,1
253.8,419.02,5,0.172,3,w1118,m,2,1
63.47,498.47,5,0.172,3,w1118,m,2,1
54.5,507.43,5,0.172,3,w1118,m,2,1
45.93,422.02,5,0.172,3,w1118,m,2,1
34.52,493.04,5,0.172,3,w1118,m,2,1
27.63,445.81,5,0.172,3,w1118,m,2,1
21.6,473.92,5,0.172,3,w1118,m,2,1
13.92,458.23,5,0.172,3,w1118,m,2,1
13.63,448.04,5,0.172,3,w1118,m,2,1
254.77,419.01,6,0.207,3,w1118,m,2,1
65.57,498.37,6,0.207,3,w1118,m,2,1
56.47,507.27,6,0.207,3,w1118,m,2,1
51.65,422.86,6,0.207,3,w1118,m,2,1
36.48,493.0,6,0.207,3,w1118,m,2,1
27.66,445.17,6,0.207,3,w1118,m,2,1
21.58,470.87,6,0.207,3,w1118,m,2,1
20.24,442.08,6,0.207,3,w1118,m,2,1
14.22,448.78,6,0.207,3,w1118,m,2,1
13.83,459.21,6,0.207,3,w1118,m,2,1
255.76,419.15,7,0.241,3,w1118,m,2,1
67.62,498.32,7,0.241,3,w1118,m,2,1
57.52,507.1,7,0.241,3,w1118,m,2,1
54.68,422.73,7,0.241,3,w1118,m,2,1
35.71,493.08,7,0.241,3,w1118,m,2,1
28.83,445.82,7,0.241,3,w1118,m,2,1
21.8,467.9,7,0.241,3,w1118,m,2,1
18.9,439.19,7,0.241,3,w1118,m,2,1
14.57,450.76,7,0.241,3,w1118,m,2,1
13.29,459.09,7,0.241,3,w1118,m,2,1
257.67,419.17,8,0.276,3,w1118,m,2,1
68.7,498.32,8,0.276,3,w1118,m,2,1
58.66,506.74,8,0.276,3,w1118,m,2,1
56.72,422.85,8,0.276,3,w1118,m,2,1
39.58,492.23,8,0.276,3,w1118,m,2,1
29.67,446.0,8,0.276,3,w1118,m,2,1
21.8,466.12,8,0.276,3,w1118,m,2,1
18.75,438.07,8,0.276,3,w1118,m,2,1
14.21,449.64,8,0.276,3,w1118,m,2,1
12.45,458.84,8,0.276,3,w1118,m,2,1
258.9,419.07,9,0.31,3,w1118,m,2,1
72.44,498.37,9,0.31,3,w1118,m,2,1
58.77,423.01,9,0.31,3,w1118,m,2,1
57.72,507.18,9,0.31,3,w1118,m,2,1
38.75,492.84,9,0.31,3,w1118,m,2,1
31.67,447.12,9,0.31,3,w1118,m,2,1
22.05,465.07,9,0.31,3,w1118,m,2,1
18.91,437.06,9,0.31,3,w1118,m,2,1
13.89,448.27,9,0.31,3,w1118,m,2,1
12.43,458.83,9,0.31,3,w1118,m,2,1
262.73,420.04,10,0.345,3,w1118,m,2,1
73.67,498.3,10,0.345,3,w1118,m,2,1
63.45,506.07,10,0.345,3,w1118,m,2,1
61.79,423.04,10,0.345,3,w1118,m,2,1
39.87,493.03,10,0.345,3,w1118,m,2,1
32.91,447.69,10,0.345,3,w1118,m,2,1
21.96,465.88,10,0.345,3,w1118,m,2,1
18.98,436.17,10,0.345,3,w1118,m,2,1
13.67,448.06,10,0.345,3,w1118,m,2,1
12.31,458.96,10,0.345,3,w1118,m,2,1
266.6,420.58,11,0.379,3,w1118,m,2,1
76.54,498.19,11,0.379,3,w1118,m,2,1
65.67,424.01,11,0.379,3,w1118,m,2,1
60.73,506.97,11,0.379,3,w1118,m,2,1
47.38,491.31,11,0.379,3,w1118,m,2,1
33.93,448.02,11,0.379,3,w1118,m,2,1
22.45,464.93,11,0.379,3,w1118,m,2,1
18.7,436.0,11,0.379,3,w1118,m,2,1
13.16,447.0,11,0.379,3,w1118,m,2,1
11.51,459.05,11,0.379,3,w1118,m,2,1
268.53,420.68,12,0.414,3,w1118,m,2,1
77.64,498.67,12,0.414,3,w1118,m,2,1
67.32,505.47,12,0.414,3,w1118,m,2,1
66.81,423.89,12,0.414,3,w1118,m,2,1
47.68,490.93,12,0.414,3,w1118,m,2,1
38.62,449.79,12,0.414,3,w1118,m,2,1
22.43,464.93,12,0.414,3,w1118,m,2,1
18.62,435.33,12,0.414,3,w1118,m,2,1
12.93,446.37,12,0.414,3,w1118,m,2,1
11.24,458.93,12,0.414,3,w1118,m,2,1
269.65,420.95,13,0.448,3,w1118,m,2,1
79.69,498.11,13,0.448,3,w1118,m,2,1
69.82,423.9,13,0.448,3,w1118,m,2,1
68.66,505.22,13,0.448,3,w1118,m,2,1
47.71,491.08,13,0.448,3,w1118,m,2,1
39.7,449.76,13,0.448,3,w1118,m,2,1
22.57,464.99,13,0.448,3,w1118,m,2,1
18.88,435.24,13,0.448,3,w1118,m,2,1
12.97,446.28,13,0.448,3,w1118,m,2,1
11.01,458.37,13,0.448,3,w1118,m,2,1
269.73,421.04,14,0.483,3,w1118,m,2,1
82.68,498.33,14,0.483,3,w1118,m,2,1
73.66,424.78,14,0.483,3,w1118,m,2,1
70.61,504.96,14,0.483,3,w1118,m,2,1
47.84,491.01,14,0.483,3,w1118,m,2,1
41.67,449.79,14,0.483,3,w1118,m,2,1
21.85,466.76,14,0.483,3,w1118,m,2,1
18.85,435.24,14,0.483,3,w1118,m,2,1
12.69,446.19,14,0.483,3,w1118,m,2,1
10.88,458.24,14,0.483,3,w1118,m,2,1
271.71,421.11,15,0.517,3,w1118,m,2,1
85.55,498.0,15,0.517,3,w1118,m,2,1
75.61,425.08,15,0.517,3,w1118,m,2,1
72.61,504.45,15,0.517,3,w1118,m,2,1
54.38,489.15,15,0.517,3,w1118,m,2,1
43.6,449.83,15,0.517,3,w1118,m,2,1
22.59,464.99,15,0.517,3,w1118,m,2,1
18.62,435.32,15,0.517,3,w1118,m,2,1
12.43,446.1,15,0.517,3,w1118,m,2,1
10.74,458.16,15,0.517,3,w1118,m,2,1
272.72,421.01,16,0.552,3,w1118,m,2,1
84.77,498.01,16,0.552,3,w1118,m,2,1
75.67,424.99,16,0.552,3,w1118,m,2,1
74.6,504.72,16,0.552,3,w1118,m,2,1
55.5,488.81,16,0.552,3,w1118,m,2,1
44.76,450.02,16,0.552,3,w1118,m,2,1
21.95,465.82,16,0.552,3,w1118,m,2,1
18.65,435.2,16,0.552,3,w1118,m,2,1
12.38,446.03,16,0.552,3,w1118,m,2,1
10.72,458.13,16,0.552,3,w1118,m,2,1
273.76,421.11,17,0.586,3,w1118,m,2,1
86.73,497.8,17,0.586,3,w1118,m,2,1
76.64,425.06,17,0.586,3,w1118,m,2,1
75.68,503.94,17,0.586,3,w1118,m,2,1
57.54,488.08,17,0.586,3,w1118,m,2,1
50.37,450.91,17,0.586,3,w1118,m,2,1
21.95,464.95,17,0.586,3,w1118,m,2,1
18.97,434.03,17,0.586,3,w1118,m,2,1
12.12,445.9,17,0.586,3,w1118,m,2,1
10.77,458.1,17,0.586,3,w1118,m,2,1
277.59,422.2,18,0.621,3,w1118,m,2,1
91.69,496.98,18,0.621,3,w1118,m,2,1
78.6,503.48,18,0.621,3,w1118,m,2,1
77.68,425.15,18,0.621,3,w1118,m,2,1
54.88,489.0,18,0.621,3,w1118,m,2,1
51.49,451.29,18,0.621,3,w1118,m,2,1
21.98,464.86,18,0.621,3,w1118,m,2,1
19.31,433.15,18,0.621,3,w1118,m,2,1
11.86,445.19,18,0.621,3,w1118,m,2,1
10.71,458.19,18,0.621,3,w1118,m,2,1
279.57,422.13,19,0.655,3,w1118,m,2,1
92.69,496.86,19,0.655,3,w1118,m,2,1
80.65,503.34,19,0.655,3,w1118,m,2,1
78.7,425.79,19,0.655,3,w1118,m,2,1
60.59,487.21,19,0.655,3,w1118,m,2,1
52.44,451.03,19,0.655,3,w1118,m,2,1
21.92,464.58,19,0.655,3,w1118,m,2,1
19.07,432.01,19,0.655,3,w1118,m,2,1
11.8,444.23,19,0.655,3,w1118,m,2,1
10.76,432.17,19,0.655,3,w1118,m,2,1
10.49,458.19,19,0.655,3,w1118,m,2,1
279.69,421.99,20,0.69,3,w1118,m,2,1
92.82,496.75,20,0.69,3,w1118,m,2,1
80.66,504.03,20,0.69,3,w1118,m,2,1
77.9,425.37,20,0.69,3,w1118,m,2,1
60.7,487.06,20,0.69,3,w1118,m,2,1
53.24,451.05,20,0.69,3,w1118,m,2,1
22.17,464.08,20,0.69,3,w1118,m,2,1
19.5,430.35,20,0.69,3,w1118,m,2,1
11.8,444.0,20,0.69,3,w1118,m,2,1
10.81,431.22,20,0.69,3,w1118,m,2,1
10.54,458.17,20,0.69,3,w1118,m,2,1
283.35,422.68,21,0.724,3,w1118,m,2,1
97.6,495.31,21,0.724,3,w1118,m,2,1
83.66,503.08,21,0.724,3,w1118,m,2,1
80.71,426.07,21,0.724,3,w1118,m,2,1
63.63,486.01,21,0.724,3,w1118,m,2,1
51.68,451.09,21,0.724,3,w1118,m,2,1
22.24,463.1,21,0.724,3,w1118,m,2,1
20.42,432.09,21,0.724,3,w1118,m,2,1
11.67,443.11,21,0.724,3,w1118,m,2,1
10.69,433.22,21,0.724,3,w1118,m,2,1
10.57,458.22,21,0.724,3,w1118,m,2,1
284.36,422.9,22,0.759,3,w1118,m,2,1
98.71,495.34,22,0.759,3,w1118,m,2,1
85.65,502.83,22,0.759,3,w1118,m,2,1
83.86,427.96,22,0.759,3,w1118,m,2,1
66.32,485.03,22,0.759,3,w1118,m,2,1
50.76,451.33,22,0.759,3,w1118,m,2,1
22.89,462.03,22,0.759,3,w1118,m,2,1
20.5,432.03,22,0.759,3,w1118,m,2,1
11.08,441.35,22,0.759,3,w1118,m,2,1
10.55,458.25,22,0.759,3,w1118,m,2,1
10.54,432.95,22,0.759,3,w1118,m,2,1
286.34,422.88,23,0.793,3,w1118,m,2,1
99.76,495.06,23,0.793,3,w1118,m,2,1
88.32,502.14,23,0.793,3,w1118,m,2,1
84.8,428.2,23,0.793,3,w1118,m,2,1
65.67,484.97,23,0.793,3,w1118,m,2,1
52.65,451.6,23,0.793,3,w1118,m,2,1
29.17,459.08,23,0.793,3,w1118,m,2,1
20.53,432.09,23,0.793,3,w1118,m,2,1
11.0,441.13,23,0.793,3,w1118,m,2,1
10.45,433.02,23,0.793,3,w1118,m,2,1
10.43,458.37,23,0.793,3,w1118,m,2,1
287.47,422.84,24,0.828,3,w1118,m,2,1
104.19,494.15,24,0.828,3,w1118,m,2,1
87.54,429.17,24,0.828,3,w1118,m,2,1
85.8,503.12,24,0.828,3,w1118,m,2,1
66.67,484.75,24,0.828,3,w1118,m,2,1
53.47,451.67,24,0.828,3,w1118,m,2,1
27.68,460.08,24,0.828,3,w1118,m,2,1
20.53,432.85,24,0.828,3,w1118,m,2,1
11.04,441.01,24,0.828,3,w1118,m,2,1
10.47,458.38,24,0.828,3,w1118,m,2,1
288.63,423.18,25,0.862,3,w1118,m,2,1
103.69,494.25,25,0.862,3,w1118,m,2,1
91.64,501.26,25,0.862,3,w1118,m,2,1
88.87,429.99,25,0.862,3,w1118,m,2,1
72.48,482.83,25,0.862,3,w1118,m,2,1
53.52,451.67,25,0.862,3,w1118,m,2,1
28.84,460.7,25,0.862,3,w1118,m,2,1
20.61,432.77,25,0.862,3,w1118,m,2,1
10.94,440.01,25,0.862,3,w1118,m,2,1
10.46,458.34,25,0.862,3,w1118,m,2,1
288.69,423.09,26,0.897,3,w1118,m,2,1
107.45,494.15,26,0.897,3,w1118,m,2,1
92.67,501.06,26,0.897,3,w1118,m,2,1
90.79,431.05,26,0.897,3,w1118,m,2,1
71.67,483.0,26,0.897,3,w1118,m,2,1
53.49,451.68,26,0.897,3,w1118,m,2,1
32.74,460.19,26,0.897,3,w1118,m,2,1
20.07,432.8,26,0.897,3,w1118,m,2,1
10.88,439.09,26,0.897,3,w1118,m,2,1
10.41,458.29,26,0.897,3,w1118,m,2,1
288.93,423.19,27,0.931,3,w1118,m,2,1
107.7,494.05,27,0.931,3,w1118,m,2,1
93.58,432.12,27,0.931,3,w1118,m,2,1
90.83,501.7,27,0.931,3,w1118,m,2,1
72.72,482.87,27,0.931,3,w1118,m,2,1
50.8,451.42,27,0.931,3,w1118,m,2,1
36.65,459.07,27,0.931,3,w1118,m,2,1
20.5,431.73,27,0.931,3,w1118,m,2,1
10.83,439.05,27,0.931,3,w1118,m,2,1
10.4,458.23,27,0.931,3,w1118,m,2,1
289.91,423.35,28,0.966,3,w1118,m,2,1
108.84,493.95,28,0.966,3,w1118,m,2,1
98.85,435.12,28,0.966,3,w1118,m,2,1
92.85,501.72,28,0.966,3,w1118,m,2,1
74.61,482.27,28,0.966,3,w1118,m,2,1
50.81,451.42,28,0.966,3,w1118,m,2,1
38.64,459.13,28,0.966,3,w1118,m,2,1
20.5,431.78,28,0.966,3,w1118,m,2,1
10.42,458.15,28,0.966,3,w1118,m,2,1
9.89,437.99,28,0.966,3,w1118,m,2,1
295.66,424.14,29,1.0,3,w1118,m,2,1
113.61,493.33,29,1.0,3,w1118,m,2,1
100.66,435.87,29,1.0,3,w1118,m,2,1
94.87,501.34,29,1.0,3,w1118,m,2,1
75.56,482.34,29,1.0,3,w1118,m,2,1
53.52,451.71,29,1.0,3,w1118,m,2,1
40.69,459.03,29,1.0,3,w1118,m,2,1
20.51,431.77,29,1.0,3,w1118,m,2,1
10.4,458.1,29,1.0,3,w1118,m,2,1
10.36,434.93,29,1.0,3,w1118,m,2,1
294.77,423.88,30,1.034,3,w1118,m,2,1
115.57,492.96,30,1.034,3,w1118,m,2,1
100.93,435.7,30,1.034,3,w1118,m,2,1
96.82,500.81,30,1.034,3,w1118,m,2,1
82.41,480.29,30,1.034,3,w1118,m,2,1
53.52,451.69,30,1.034,3,w1118,m,2,1
41.71,459.09,30,1.034,3,w1118,m,2,1
20.65,431.97,30,1.034,3,w1118,m,2,1
10.33,433.01,30,1.034,3,w1118,m,2,1
10.13,458.02,30,1.034,3,w1118,m,2,1
296.76,424.09,31,1.069,3,w1118,m,2,1
118.21,492.45,31,1.069,3,w1118,m,2,1
101.97,435.96,31,1.069,3,w1118,m,2,1
101.7,500.0,31,1.069,3,w1118,m,2,1
81.86,480.87,31,1.069,3,w1118,m,2,1
54.2,451.74,31,1.069,3,w1118,m,2,1
46.48,459.07,31,1.069,3,w1118,m,2,1
20.65,432.02,31,1.069,3,w1118,m,2,1
10.19,457.88,31,1.069,3,w1118,m,2,1
10.0,429.28,31,1.069,3,w1118,m,2,1
297.81,424.1,32,1.103,3,w1118,m,2,1
119.47,492.08,32,1.103,3,w1118,m,2,1
106.66,438.99,32,1.103,3,w1118,m,2,1
105.42,499.4,32,1.103,3,w1118,m,2,1
81.9,480.78,32,1.103,3,w1118,m,2,1
51.73,451.62,32,1.103,3,w1118,m,2,1
46.69,459.11,32,1.103,3,w1118,m,2,1
20.11,431.82,32,1.103,3,w1118,m,2,1
10.08,457.92,32,1.103,3,w1118,m,2,1
10.0,427.29,32,1.103,3,w1118,m,2,1
303.42,424.87,33,1.138,3,w1118,m,2,1
119.71,491.98,33,1.138,3,w1118,m,2,1
107.38,499.21,33,1.138,3,w1118,m,2,1
106.93,439.02,33,1.138,3,w1118,m,2,1
83.77,480.36,33,1.138,3,w1118,m,2,1
51.72,451.66,33,1.138,3,w1118,m,2,1
46.73,459.21,33,1.138,3,w1118,m,2,1
20.69,431.01,33,1.138,3,w1118,m,2,1
10.08,457.92,33,1.138,3,w1118,m,2,1
9.89,430.85,33,1.138,3,w1118,m,2,1
303.65,425.06,34,1.172,3,w1118,m,2,1
120.81,492.05,34,1.172,3,w1118,m,2,1
109.79,439.87,34,1.172,3,w1118,m,2,1
107.65,499.12,34,1.172,3,w1118,m,2,1
85.7,480.07,34,1.172,3,w1118,m,2,1
51.71,451.66,34,1.172,3,w1118,m,2,1
47.72,459.76,34,1.172,3,w1118,m,2,1
20.07,430.99,34,1.172,3,w1118,m,2,1
10.05,429.97,34,1.172,3,w1118,m,2,1
10.03,457.89,34,1.172,3,w1118,m,2,1
304.68,425.01,35,1.207,3,w1118,m,2,1
125.52,490.95,35,1.207,3,w1118,m,2,1
112.75,441.97,35,1.207,3,w1118,m,2,1
106.75,499.19,35,1.207,3,w1118,m,2,1
90.42,478.98,35,1.207,3,w1118,m,2,1
51.74,451.65,35,1.207,3,w1118,m,2,1
47.76,460.01,35,1.207,3,w1118,m,2,1
20.13,430.82,35,1.207,3,w1118,m,2,1
10.09,429.87,35,1.207,3,w1118,m,2,1
10.0,457.8,35,1.207,3,w1118,m,2,1
305.8,425.16,36,1.241,3,w1118,m,2,1
125.69,490.91,36,1.241,3,w1118,m,2,1
113.98,442.88,36,1.241,3,w1118,m,2,1
107.78,499.23,36,1.241,3,w1118,m,2,1
89.66,479.04,36,1.241,3,w1118,m,2,1
51.72,451.65,36,1.241,3,w1118,m,2,1
51.54,460.75,36,1.241,3,w1118,m,2,1
20.76,429.83,36,1.241,3,w1118,m,2,1
10.8,425.16,36,1.241,3,w1118,m,2,1
9.98,457.91,36,1.241,3,w1118,m,2,1
307.73,425.25,37,1.276,3,w1118,m,2,1
125.84,490.91,37,1.276,3,w1118,m,2,1
119.51,446.05,37,1.276,3,w1118,m,2,1
108.9,499.18,37,1.276,3,w1118,m,2,1
89.77,479.07,37,1.276,3,w1118,m,2,1
51.74,451.66,37,1.276,3,w1118,m,2,1
50.69,460.95,37,1.276,3,w1118,m,2,1
20.87,429.14,37,1.276,3,w1118,m,2,1
10.76,425.11,37,1.276,3,w1118,m,2,1
9.91,457.77,37,1.276,3,w1118,m,2,1
312.62,426.83,38,1.31,3,w1118,m,2,1
129.58,490.28,38,1.31,3,w1118,m,2,1
119.7,446.12,38,1.31,3,w1118,m,2,1
110.85,499.0,38,1.31,3,w1118,m,2,1
89.91,478.82,38,1.31,3,w1118,m,2,1
51.74,451.65,38,1.31,3,w1118,m,2,1
49.76,461.33,38,1.31,3,w1118,m,2,1
21.82,428.68,38,1.31,3,w1118,m,2,1
10.69,425.08,38,1.31,3,w1118,m,2,1
9.85,457.66,38,1.31,3,w1118,m,2,1
313.68,426.9,39,1.345,3,w1118,m,2,1
130.66,490.02,39,1.345,3,w1118,m,2,1
120.84,446.95,39,1.345,3,w1118,m,2,1
116.5,497.08,39,1.345,3,w1118,m,2,1
92.63,478.18,39,1.345,3,w1118,m,2,1
54.5,462.09,39,1.345,3,w1118,m,2,1
52.66,451.75,39,1.345,3,w1118,m,2,1
23.8,428.8,39,1.345,3,w1118,m,2,1
10.7,425.08,39,1.345,3,w1118,m,2,1
9.67,456.87,39,1.345,3,w1118,m,2,1
315.64,427.02,40,1.379,3,w1118,m,2,1
131.83,489.74,40,1.379,3,w1118,m,2,1
122.68,448.07,40,1.379,3,w1118,m,2,1
117.58,497.04,40,1.379,3,w1118,m,2,1
93.75,477.98,40,1.379,3,w1118,m,2,1
56.36,462.74,40,1.379,3,w1118,m,2,1
52.65,451.76,40,1.379,3,w1118,m,2,1
28.68,428.79,40,1.379,3,w1118,m,2,1
10.77,425.96,40,1.379,3,w1118,m,2,1
9.47,456.14,40,1.379,3,w1118,m,2,1
315.77,427.16,41,1.414,3,w1118,m,2,1
133.79,489.69,41,1.414,3,w1118,m,2,1
124.75,449.0,41,1.414,3,w1118,m,2,1
119.51,496.77,41,1.414,3,w1118,m,2,1
97.61,477.09,41,1.414,3,w1118,m,2,1
56.64,462.91,41,1.414,3,w1118,m,2,1
51.74,451.67,41,1.414,3,w1118,m,2,1
29.69,428.74,41,1.414,3,w1118,m,2,1
11.41,425.13,41,1.414,3,w1118,m,2,1
9.23,455.12,41,1.414,3,w1118,m,2,1
318.69,428.03,42,1.448,3,w1118,m,2,1
137.58,489.08,42,1.448,3,w1118,m,2,1
126.57,450.23,42,1.448,3,w1118,m,2,1
117.78,497.19,42,1.448,3,w1118,m,2,1
96.72,477.09,42,1.448,3,w1118,m,2,1
55.78,463.21,42,1.448,3,w1118,m,2,1
53.54,451.76,42,1.448,3,w1118,m,2,1
30.71,429.0,42,1.448,3,w1118,m,2,1
11.51,425.2,42,1.448,3,w1118,m,2,1
8.64,454.09,42,1.448,3,w1118,m,2,1
319.75,428.02,43,1.483,3,w1118,m,2,1
137.81,488.83,43,1.483,3,w1118,m,2,1
128.85,451.82,43,1.483,3,w1118,m,2,1
118.85,497.16,43,1.483,3,w1118,m,2,1
97.65,476.93,43,1.483,3,w1118,m,2,1
57.67,463.7,43,1.483,3,w1118,m,2,1
51.73,451.64,43,1.483,3,w1118,m,2,1
31.75,429.08,43,1.483,3,w1118,m,2,1
10.68,425.92,43,1.483,3,w1118,m,2,1
8.13,452.83,43,1.483,3,w1118,m,2,1
323.59,428.63,44,1.517,3,w1118,m,2,1
140.67,488.47,44,1.517,3,w1118,m,2,1
130.87,453.07,44,1.517,3,w1118,m,2,1
122.68,496.06,44,1.517,3,w1118,m,2,1
97.65,476.86,44,1.517,3,w1118,m,2,1
57.7,463.71,44,1.517,3,w1118,m,2,1
51.73,451.67,44,1.517,3,w1118,m,2,1
33.86,429.17,44,1.517,3,w1118,m,2,1
11.46,426.07,44,1.517,3,w1118,m,2,1
7.98,452.01,44,1.517,3,w1118,m,2,1
324.61,428.92,45,1.552,3,w1118,m,2,1
141.65,488.39,45,1.552,3,w1118,m,2,1
132.8,455.08,45,1.552,3,w1118,m,2,1
125.63,495.41,45,1.552,3,w1118,m,2,1
96.9,476.93,45,1.552,3,w1118,m,2,1
57.76,463.82,45,1.552,3,w1118,m,2,1
51.74,451.65,45,1.552,3,w1118,m,2,1
35.79,429.08,45,1.552,3,w1118,m,2,1
10.06,428.05,45,1.552,3,w1118,m,2,1
7.62,451.99,45,1.552,3,w1118,m,2,1
325.67,429.1,46,1.586,3,w1118,m,2,1
143.51,488.24,46,1.586,3,w1118,m,2,1
135.88,457.8,46,1.586,3,w1118,m,2,1
127.47,495.03,46,1.586,3,w1118,m,2,1
96.86,476.89,46,1.586,3,w1118,m,2,1
57.75,463.86,46,1.586,3,w1118,m,2,1
51.72,451.66,46,1.586,3,w1118,m,2,1
37.84,429.2,46,1.586,3,w1118,m,2,1
10.58,426.87,46,1.586,3,w1118,m,2,1
7.92,452.0,46,1.586,3,w1118,m,2,1
326.67,429.15,47,1.621,3,w1118,m,2,1
144.64,488.3,47,1.621,3,w1118,m,2,1
138.83,459.84,47,1.621,3,w1118,m,2,1
128.54,495.07,47,1.621,3,w1118,m,2,1
96.83,476.86,47,1.621,3,w1118,m,2,1
58.65,463.7,47,1.621,3,w1118,m,2,1
51.71,451.65,47,1.621,3,w1118,m,2,1
39.75,429.46,47,1.621,3,w1118,m,2,1
10.91,425.83,47,1.621,3,w1118,m,2,1
8.18,451.97,47,1.621,3,w1118,m,2,1
329.67,429.96,48,1.655,3,w1118,m,2,1
146.55,488.1,48,1.655,3,w1118,m,2,1
139.71,461.03,48,1.655,3,w1118,m,2,1
128.68,495.15,48,1.655,3,w1118,m,2,1
96.83,476.81,48,1.655,3,w1118,m,2,1
56.92,463.34,48,1.655,3,w1118,m,2,1
51.71,451.65,48,1.655,3,w1118,m,2,1
40.93,429.24,48,1.655,3,w1118,m,2,1
18.75,422.24,48,1.655,3,w1118,m,2,1
10.4,451.28,48,1.655,3,w1118,m,2,1
331.52,430.76,49,1.69,3,w1118,m,2,1
146.71,488.09,49,1.69,3,w1118,m,2,1
143.68,464.87,49,1.69,3,w1118,m,2,1
131.61,494.92,49,1.69,3,w1118,m,2,1
96.81,476.82,49,1.69,3,w1118,m,2,1
58.68,463.72,49,1.69,3,w1118,m,2,1
51.72,451.67,49,1.69,3,w1118,m,2,1
42.79,429.63,49,1.69,3,w1118,m,2,1
20.69,422.29,49,1.69,3,w1118,m,2,1
10.71,450.97,49,1.69,3,w1118,m,2,1
331.69,430.95,50,1.724,3,w1118,m,2,1
147.85,488.16,50,1.724,3,w1118,m,2,1
146.55,466.53,50,1.724,3,w1118,m,2,1
130.7,494.8,50,1.724,3,w1118,m,2,1
96.81,476.81,50,1.724,3,w1118,m,2,1
58.68,463.73,50,1.724,3,w1118,m,2,1
51.71,451.72,50,1.724,3,w1118,m,2,1
44.83,430.02,50,1.724,3,w1118,m,2,1
20.8,421.76,50,1.724,3,w1118,m,2,1
10.7,451.25,50,1.724,3,w1118,m,2,1
