y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
250.94,102.74,689,42900,0.247,43.76,689,0.0,118,4.069,True,1.0
212.84,107.15,678,42900,0.228,46.55,678,0.0,118,4.069,True,1.0
214.13,431.98,645,42900,0.333,45.7,645,0.0,118,4.069,True,3.0
224.89,234.32,686,42900,0.186,43.76,686,0.0,118,4.069,True,2.0
233.82,70.02,648,42900,0.244,43.55,648,0.0,118,4.069,True,1.0
255.05,314.97,660,42900,0.333,41.62,660,0.0,118,4.069,True,2.0
303.95,237.77,258,42900,0.288,23.81,258,0.0,118,4.069,False,0.0
267.1,466.02,674,42900,0.343,53.2,674,0.0,118,4.069,True,3.0
268.03,256.04,683,42900,0.305,46.98,683,0.0,118,4.069,True,2.0
271.05,269.23,672,42900,0.338,45.27,672,0.0,118,4.069,True,2.0
294.83,235.23,384,42900,0.267,30.46,384,0.0,118,4.069,True,2.0
211.43,459.8,532,42900,0.249,45.27,532,0.0,118,4.069,True,3.0
255.94,446.07,747,42900,0.296,53.63,747,0.0,118,4.069,True,3.0
209.11,476.94,709,42900,0.355,49.99,709,0.0,118,4.069,True,3.0
203.9,93.87,657,42900,0.225,41.83,657,0.0,118,4.069,True,1.0
197.03,432.71,774,42900,0.326,54.28,774,0.0,118,4.069,True,3.0
89.87,463.04,755,42900,0.278,54.49,755,0.0,118,4.069,True,3.0
99.13,120.39,567,42900,0.271,39.05,567,0.0,118,4.069,True,1.0
111.98,314.87,695,42900,0.36,51.92,695,0.0,118,4.069,True,2.0
121.13,94.03,641,42900,0.287,41.83,641,0.0,118,4.069,True,1.0
135.05,88.83,677,42900,0.317,45.27,677,0.0,118,4.069,True,1.0
137.07,470.02,689,42900,0.331,49.56,689,0.0,118,4.069,True,3.0
12.82,441.78,125,42900,0.438,16.73,125,0.0,118,4.069,False,0.0
143.96,305.81,582,42900,0.29,47.2,582,0.0,118,4.069,True,2.0
148.9,142.88,528,42900,0.348,37.54,528,0.0,118,4.069,True,1.0
159.04,312.1,738,42900,0.299,47.63,738,0.0,118,4.069,True,2.0
164.26,502.99,601,42900,0.326,45.27,601,0.0,118,4.069,True,3.0
189.07,122.92,688,42900,0.286,43.34,688,0.0,118,4.069,True,1.0
137.69,239.08,720,42900,0.239,48.48,720,0.0,118,4.069,True,2.0
214.05,432.01,691,42900,0.358,46.18,691,0.0,119,4.103,True,3.0
214.07,459.17,722,42900,0.238,45.97,722,0.0,119,4.103,True,3.0
224.86,234.22,683,42900,0.201,45.75,683,0.0,119,4.103,True,2.0
232.91,70.83,674,42900,0.26,43.39,674,0.0,119,4.103,True,1.0
245.3,101.74,598,42900,0.228,45.11,598,0.0,119,4.103,True,1.0
254.92,315.09,658,42900,0.282,43.61,658,0.0,119,4.103,True,2.0
267.08,466.02,667,42900,0.346,51.77,667,0.0,119,4.103,True,3.0
266.96,256.35,693,42900,0.266,48.33,693,0.0,119,4.103,True,2.0
270.69,269.71,679,42900,0.247,45.75,679,0.0,119,4.103,True,2.0
289.56,236.03,463,42900,0.08,33.94,463,0.0,119,4.103,True,2.0
303.82,237.73,277,42900,0.318,25.13,277,0.0,119,4.103,False,0.0
211.84,107.16,669,42900,0.226,45.75,669,0.0,119,4.103,True,1.0
255.91,446.05,753,42900,0.3,53.27,753,0.0,119,4.103,True,3.0
209.92,476.81,703,42900,0.295,49.41,703,0.0,119,4.103,True,3.0
13.24,442.25,218,42900,0.257,28.35,218,0.0,119,4.103,True,3.0
194.08,432.78,724,42900,0.346,54.78,724,0.0,119,4.103,True,3.0
197.27,92.16,557,42900,0.276,41.24,557,0.0,119,4.103,True,1.0
86.91,463.21,749,42900,0.29,54.35,749,0.0,119,4.103,True,3.0
99.03,120.1,602,42900,0.347,40.81,602,0.0,119,4.103,True,1.0
109.03,314.15,677,42900,0.389,51.34,677,0.0,119,4.103,True,2.0
133.27,236.97,722,42900,0.321,48.55,722,0.0,119,4.103,True,2.0
136.11,469.06,693,42900,0.348,47.69,693,0.0,119,4.103,True,3.0
119.97,95.06,629,42900,0.278,40.81,629,0.0,119,4.103,True,1.0
138.98,304.05,636,42900,0.359,46.61,636,0.0,119,4.103,True,2.0
146.97,143.07,524,42900,0.32,38.67,524,0.0,119,4.103,True,1.0
157.03,312.14,728,42900,0.324,49.62,728,0.0,119,4.103,True,2.0
164.22,503.02,599,42900,0.329,43.82,599,0.0,119,4.103,True,3.0
187.01,122.15,688,42900,0.306,43.39,688,0.0,119,4.103,True,1.0
137.93,88.02,695,42900,0.215,43.18,695,0.0,119,4.103,True,1.0
245.07,101.92,656,42900,0.312,41.95,656,0.0,120,4.138,True,1.0
211.0,459.78,692,42900,0.292,47.49,692,0.0,120,4.138,True,3.0
213.97,432.13,658,42900,0.326,46.16,658,0.0,120,4.138,True,3.0
223.96,234.07,704,42900,0.216,42.61,704,0.0,120,4.138,True,2.0
232.91,71.0,664,42900,0.269,44.61,664,0.0,120,4.138,True,1.0
252.0,314.24,642,42900,0.311,42.17,642,0.0,120,4.138,True,2.0
210.94,106.92,671,42900,0.209,43.72,671,0.0,120,4.138,True,1.0
264.95,256.78,695,42900,0.291,47.05,695,0.0,120,4.138,True,2.0
267.12,466.11,647,42900,0.338,51.27,647,0.0,120,4.138,True,3.0
270.7,269.77,686,42900,0.253,47.94,686,0.0,120,4.138,True,2.0
289.2,236.01,581,42900,0.085,41.72,581,0.0,120,4.138,True,2.0
303.07,237.64,288,42900,0.262,26.63,288,0.0,120,4.138,True,2.0
255.01,446.02,772,42900,0.338,55.26,772,0.0,120,4.138,True,3.0
208.95,476.84,680,42900,0.296,46.38,680,0.0,120,4.138,True,3.0
13.64,442.57,310,42900,0.196,37.28,310,0.0,120,4.138,True,3.0
195.85,432.62,699,42900,0.266,50.38,699,0.0,120,4.138,True,3.0
81.35,460.34,659,42900,0.297,56.59,659,0.0,120,4.138,True,3.0
98.99,120.08,580,42900,0.33,38.39,580,0.0,120,4.138,True,1.0
106.2,314.13,651,42900,0.36,52.38,651,0.0,120,4.138,True,2.0
118.1,96.98,662,42900,0.285,45.94,662,0.0,120,4.138,True,1.0
132.38,236.01,668,42900,0.306,46.61,668,0.0,120,4.138,True,2.0
133.18,88.06,607,42900,0.324,43.28,607,0.0,120,4.138,True,1.0
200.83,92.99,647,42900,0.193,43.5,647,0.0,120,4.138,True,1.0
138.93,469.94,745,42900,0.276,49.05,745,0.0,120,4.138,True,3.0
145.91,142.73,512,42900,0.277,39.28,512,0.0,120,4.138,True,1.0
156.94,312.09,728,42900,0.253,49.05,728,0.0,120,4.138,True,2.0
163.46,503.49,475,42900,0.29,42.61,475,0.0,120,4.138,True,3.0
183.17,121.17,603,42900,0.296,44.83,603,0.0,120,4.138,True,1.0
138.01,303.02,666,42900,0.382,47.72,666,0.0,120,4.138,True,2.0
209.89,106.49,674,42900,0.182,42.84,674,0.0,121,4.172,True,1.0
209.98,459.92,699,42900,0.249,46.75,699,0.0,121,4.172,True,3.0
212.88,432.02,654,42900,0.315,47.21,654,0.0,121,4.172,True,3.0
223.89,234.03,692,42900,0.184,43.53,692,0.0,121,4.172,True,2.0
232.88,71.15,650,42900,0.246,44.45,650,0.0,121,4.172,True,1.0
245.88,102.13,681,42900,0.253,44.22,681,0.0,121,4.172,True,1.0
262.02,256.79,673,42900,0.315,44.68,673,0.0,121,4.172,True,2.0
255.06,445.9,771,42900,0.319,55.28,771,0.0,121,4.172,True,3.0
267.08,466.09,669,42900,0.347,52.28,669,0.0,121,4.172,True,3.0
270.7,269.75,683,42900,0.258,46.29,683,0.0,121,4.172,True,2.0
288.21,236.02,649,42900,0.15,43.76,649,0.0,121,4.172,True,2.0
208.0,476.99,693,42900,0.308,48.83,693,0.0,121,4.172,True,3.0
251.06,314.07,646,42900,0.324,41.23,646,0.0,121,4.172,True,2.0
303.75,237.76,289,42900,0.338,27.18,289,0.0,121,4.172,True,2.0
197.03,92.2,641,42900,0.286,41.23,641,0.0,121,4.172,True,1.0
182.19,120.97,625,42900,0.331,46.75,625,0.0,121,4.172,True,1.0
194.81,432.17,686,42900,0.26,51.36,686,0.0,121,4.172,True,3.0
13.71,442.59,351,42900,0.169,42.38,351,0.0,121,4.172,True,3.0
78.48,459.2,643,42900,0.32,58.73,643,0.0,121,4.172,True,3.0
93.09,119.67,571,42900,0.275,39.61,571,0.0,121,4.172,True,1.0
116.03,97.93,658,42900,0.313,44.22,658,0.0,121,4.172,True,1.0
133.03,236.0,781,42900,0.286,46.75,781,0.0,121,4.172,True,2.0
104.17,314.2,659,42900,0.329,53.43,659,0.0,121,4.172,True,2.0
136.23,302.19,618,42900,0.335,49.98,618,0.0,121,4.172,True,2.0
137.86,469.29,748,42900,0.241,51.36,748,0.0,121,4.172,True,3.0
143.86,142.72,497,42900,0.283,38.92,497,0.0,121,4.172,True,1.0
154.02,312.22,741,42900,0.29,49.06,741,0.0,121,4.172,True,2.0
163.49,503.49,469,42900,0.299,42.84,469,0.0,121,4.172,True,3.0
136.02,88.07,696,42900,0.237,43.53,696,0.0,121,4.172,True,1.0
239.31,101.3,587,42900,0.249,44.25,587,0.0,122,4.207,True,1.0
209.03,106.28,684,42900,0.218,43.06,684,0.0,122,4.207,True,1.0
211.96,432.36,616,42900,0.283,45.44,616,0.0,122,4.207,True,3.0
222.98,234.02,720,42900,0.235,45.2,720,0.0,122,4.207,True,2.0
232.94,71.3,668,42900,0.223,47.34,668,0.0,122,4.207,True,1.0
249.08,314.03,669,42900,0.321,43.77,669,0.0,122,4.207,True,2.0
207.94,476.98,692,42900,0.284,49.96,692,0.0,122,4.207,True,3.0
259.04,257.01,669,42900,0.363,45.68,669,0.0,122,4.207,True,2.0
267.08,466.12,671,42900,0.34,51.86,671,0.0,122,4.207,True,3.0
270.74,269.73,690,42900,0.261,46.87,690,0.0,122,4.207,True,2.0
288.09,236.23,723,42900,0.172,47.1,723,0.0,122,4.207,True,2.0
303.81,237.74,281,42900,0.311,26.64,281,0.0,122,4.207,True,2.0
255.05,445.86,764,42900,0.327,55.43,764,0.0,122,4.207,True,3.0
203.48,461.76,545,42900,0.266,45.91,545,0.0,122,4.207,True,3.0
13.87,442.39,418,42900,0.133,46.63,418,0.0,122,4.207,True,3.0
192.97,432.08,728,42900,0.311,54.0,728,0.0,122,4.207,True,3.0
76.46,459.27,648,42900,0.293,60.66,648,0.0,122,4.207,True,3.0
92.04,120.23,602,42900,0.315,43.53,602,0.0,122,4.207,True,1.0
104.97,313.91,661,42900,0.372,48.53,661,0.0,122,4.207,True,2.0
114.92,98.08,629,42900,0.245,43.06,629,0.0,122,4.207,True,1.0
132.89,235.84,757,42900,0.249,48.77,757,0.0,122,4.207,True,2.0
135.75,88.15,650,42900,0.143,43.06,650,0.0,122,4.207,True,1.0
196.91,92.28,636,42900,0.221,39.97,636,0.0,122,4.207,True,1.0
137.3,142.61,517,42900,0.2,40.2,517,0.0,122,4.207,True,1.0
138.02,302.9,681,42900,0.311,50.67,681,0.0,122,4.207,True,2.0
151.16,312.99,663,42900,0.347,50.43,663,0.0,122,4.207,True,2.0
164.26,503.14,585,42900,0.325,43.3,585,0.0,122,4.207,True,3.0
183.93,121.3,688,42900,0.272,45.91,688,0.0,122,4.207,True,1.0
136.01,469.11,784,42900,0.29,51.62,784,0.0,122,4.207,True,3.0
208.94,106.2,688,42900,0.209,44.02,688,0.0,123,4.241,True,1.0
219.02,234.23,702,42900,0.262,46.22,702,0.0,123,4.241,True,2.0
232.95,71.32,663,42900,0.219,45.49,663,0.0,123,4.241,True,1.0
237.35,100.8,585,42900,0.228,47.44,585,0.0,123,4.241,True,1.0
248.99,314.02,675,42900,0.269,43.28,675,0.0,123,4.241,True,2.0
258.97,256.88,683,42900,0.315,46.46,683,0.0,123,4.241,True,2.0
207.88,477.05,688,42900,0.285,50.38,688,0.0,123,4.241,True,3.0
267.08,466.12,665,42900,0.346,52.09,665,0.0,123,4.241,True,3.0
270.74,269.7,698,42900,0.248,47.44,698,0.0,123,4.241,True,2.0
288.02,236.21,762,42900,0.179,51.84,762,0.0,123,4.241,True,2.0
303.84,237.73,269,42900,0.309,24.7,269,0.0,123,4.241,False,0.0
254.98,446.24,753,42900,0.308,51.84,753,0.0,123,4.241,True,3.0
202.19,462.0,614,42900,0.316,45.49,614,0.0,123,4.241,True,3.0
209.89,432.78,663,42900,0.301,45.73,663,0.0,123,4.241,True,3.0
194.81,92.3,611,42900,0.204,39.37,611,0.0,123,4.241,True,1.0
191.93,432.08,717,42900,0.319,53.8,717,0.0,123,4.241,True,3.0
14.04,442.15,454,42900,0.077,48.42,454,0.0,123,4.241,True,3.0
75.29,458.96,734,42900,0.331,62.36,734,0.0,123,4.241,True,3.0
89.05,119.86,589,42900,0.357,41.08,589,0.0,123,4.241,True,1.0
113.9,99.25,618,42900,0.242,43.53,618,0.0,123,4.241,True,1.0
130.95,235.03,779,42900,0.233,46.95,779,0.0,123,4.241,True,2.0
102.08,313.36,674,42900,0.298,49.89,674,0.0,123,4.241,True,2.0
133.79,88.08,652,42900,0.2,43.77,652,0.0,123,4.241,True,1.0
135.47,142.66,483,42900,0.202,39.13,483,0.0,123,4.241,True,1.0
134.97,469.15,772,42900,0.29,49.64,772,0.0,123,4.241,True,3.0
149.15,313.03,670,42900,0.365,50.87,670,0.0,123,4.241,True,2.0
163.52,503.54,486,42900,0.295,44.75,486,0.0,123,4.241,True,3.0
183.02,121.03,695,42900,0.301,44.75,695,0.0,123,4.241,True,1.0
133.15,301.21,623,42900,0.321,52.09,623,0.0,123,4.241,True,2.0
232.0,71.91,713,42900,0.298,45.76,713,0.0,124,4.276,True,1.0
207.0,433.7,647,42900,0.332,45.53,647,0.0,124,4.276,True,3.0
206.99,477.17,708,42900,0.291,49.88,708,0.0,124,4.276,True,3.0
208.84,106.0,679,42900,0.196,44.62,679,0.0,124,4.276,True,1.0
219.02,234.29,696,42900,0.272,45.3,696,0.0,124,4.276,True,2.0
240.87,101.09,664,42900,0.261,46.45,664,0.0,124,4.276,True,1.0
204.91,461.33,658,42900,0.222,43.93,658,0.0,124,4.276,True,3.0
254.98,446.24,755,42900,0.296,52.4,755,0.0,124,4.276,True,3.0
257.03,257.16,699,42900,0.292,48.74,699,0.0,124,4.276,True,2.0
267.06,466.15,665,42900,0.349,51.48,665,0.0,124,4.276,True,3.0
270.74,269.71,690,42900,0.244,47.14,690,0.0,124,4.276,True,2.0
287.94,236.18,785,42900,0.24,53.54,785,0.0,124,4.276,True,2.0
248.0,314.16,671,42900,0.271,43.02,671,0.0,124,4.276,True,2.0
303.78,237.68,282,42900,0.314,25.63,282,0.0,124,4.276,False,0.0
190.81,432.34,685,42900,0.256,50.34,685,0.0,124,4.276,True,3.0
182.91,121.02,665,42900,0.261,43.02,665,0.0,124,4.276,True,1.0
14.16,442.13,523,42900,0.054,54.46,523,0.0,124,4.276,True,3.0
77.89,458.86,777,42900,0.315,58.35,777,0.0,124,4.276,True,3.0
88.08,119.39,623,42900,0.277,42.79,623,0.0,124,4.276,True,1.0
102.9,313.66,654,42900,0.297,46.22,654,0.0,124,4.276,True,2.0
112.94,100.12,628,42900,0.242,43.25,628,0.0,124,4.276,True,1.0
129.08,87.2,658,42900,0.346,44.16,658,0.0,124,4.276,True,1.0
188.29,90.96,549,42900,0.271,40.73,549,0.0,124,4.276,True,1.0
133.05,469.03,794,42900,0.29,51.25,794,0.0,124,4.276,True,3.0
134.84,302.11,666,42900,0.338,50.11,666,0.0,124,4.276,True,2.0
136.99,142.89,572,42900,0.361,39.58,572,0.0,124,4.276,True,1.0
147.22,312.82,659,42900,0.327,48.74,659,0.0,124,4.276,True,2.0
164.03,503.07,642,42900,0.323,46.68,642,0.0,124,4.276,True,3.0
129.05,233.97,806,42900,0.25,47.59,806,0.0,124,4.276,True,2.0
206.05,105.39,697,42900,0.277,45.0,697,0.0,125,4.31,True,1.0
206.96,477.1,694,42900,0.295,48.73,694,0.0,125,4.31,True,3.0
207.99,433.22,657,42900,0.31,46.4,657,0.0,125,4.31,True,3.0
221.96,234.08,697,42900,0.223,43.6,697,0.0,125,4.31,True,2.0
232.09,72.01,697,42900,0.321,43.83,697,0.0,125,4.31,True,1.0
238.86,100.98,665,42900,0.251,44.77,665,0.0,125,4.31,True,1.0
255.03,446.78,743,42900,0.245,51.76,743,0.0,125,4.31,True,3.0
255.01,256.88,686,42900,0.307,47.33,686,0.0,125,4.31,True,2.0
267.05,466.15,669,42900,0.353,50.83,669,0.0,125,4.31,True,3.0
270.73,269.72,698,42900,0.249,47.8,698,0.0,125,4.31,True,2.0
286.94,235.79,768,42900,0.264,50.36,768,0.0,125,4.31,True,2.0
198.22,462.99,615,42900,0.302,47.1,615,0.0,125,4.31,True,3.0
247.01,314.05,680,42900,0.269,43.6,680,0.0,125,4.31,True,2.0
303.73,237.67,285,42900,0.33,24.95,285,0.0,125,4.31,False,0.0
191.85,91.12,631,42900,0.218,42.2,631,0.0,125,4.31,True,1.0
181.93,120.82,677,42900,0.243,46.86,677,0.0,125,4.31,True,1.0
188.99,431.96,718,42900,0.345,53.39,718,0.0,125,4.31,True,3.0
14.24,441.99,539,42900,0.052,52.93,539,0.0,125,4.31,True,3.0
72.15,456.96,805,42900,0.376,59.22,805,0.0,125,4.31,True,3.0
86.16,119.05,587,42900,0.351,42.2,587,0.0,125,4.31,True,1.0
111.01,101.27,621,42900,0.263,43.13,621,0.0,125,4.31,True,1.0
127.11,86.84,644,42900,0.329,45.0,644,0.0,125,4.31,True,1.0
100.93,313.76,661,42900,0.324,48.03,661,0.0,125,4.31,True,2.0
131.09,467.93,782,42900,0.279,51.99,782,0.0,125,4.31,True,3.0
133.8,300.99,647,42900,0.332,49.2,647,0.0,125,4.31,True,2.0
134.96,142.72,587,42900,0.352,39.64,587,0.0,125,4.31,True,1.0
146.94,312.66,706,42900,0.251,45.93,706,0.0,125,4.31,True,2.0
162.52,503.64,533,42900,0.277,46.16,533,0.0,125,4.31,True,3.0
128.14,233.01,802,42900,0.236,48.03,802,0.0,125,4.31,True,2.0
232.06,72.0,706,42900,0.266,46.3,706,0.0,126,4.345,True,1.0
205.98,433.96,673,42900,0.344,45.36,673,0.0,126,4.345,True,3.0
206.95,105.4,695,42900,0.223,46.07,695,0.0,126,4.345,True,1.0
206.99,477.09,706,42900,0.292,49.61,706,0.0,126,4.345,True,3.0
220.95,234.03,722,42900,0.243,45.12,722,0.0,126,4.345,True,2.0
236.9,101.24,682,42900,0.256,46.07,682,0.0,126,4.345,True,1.0
303.73,237.67,282,42900,0.312,25.75,282,0.0,126,4.345,False,0.0
252.01,256.87,693,42900,0.344,46.54,693,0.0,126,4.345,True,2.0
254.82,447.03,732,42900,0.247,53.62,732,0.0,126,4.345,True,3.0
267.05,466.16,660,42900,0.34,50.79,660,0.0,126,4.345,True,3.0
270.73,269.73,694,42900,0.251,48.19,694,0.0,126,4.345,True,2.0
286.81,235.6,721,42900,0.196,47.01,721,0.0,126,4.345,True,2.0
245.93,313.8,659,42900,0.273,42.76,659,0.0,126,4.345,True,2.0
196.22,463.73,599,42900,0.282,46.77,599,0.0,126,4.345,True,3.0
179.01,119.1,688,42900,0.322,43.7,688,0.0,126,4.345,True,1.0
187.92,431.65,736,42900,0.271,51.26,736,0.0,126,4.345,True,3.0
14.3,442.07,583,42900,0.096,55.99,583,0.0,126,4.345,True,3.0
71.96,457.95,831,42900,0.349,60.24,831,0.0,126,4.345,True,3.0
83.32,119.24,553,42900,0.275,44.18,553,0.0,126,4.345,True,1.0
98.92,314.05,658,42900,0.358,50.79,658,0.0,126,4.345,True,2.0
108.99,101.98,637,42900,0.309,40.16,637,0.0,126,4.345,True,1.0
125.19,86.18,584,42900,0.297,44.65,584,0.0,126,4.345,True,1.0
189.85,91.24,636,42900,0.206,41.34,636,0.0,126,4.345,True,1.0
130.98,467.79,784,42900,0.249,51.97,784,0.0,126,4.345,True,3.0
131.99,142.18,583,42900,0.327,43.94,583,0.0,126,4.345,True,1.0
131.96,299.98,692,42900,0.369,49.84,692,0.0,126,4.345,True,2.0
145.94,313.21,643,42900,0.243,44.65,643,0.0,126,4.345,True,2.0
161.34,504.03,585,42900,0.302,49.84,585,0.0,126,4.345,True,3.0
128.76,232.87,712,42900,0.219,44.88,712,0.0,126,4.345,True,2.0
206.89,105.46,679,42900,0.181,45.25,679,0.0,127,4.379,True,1.0
207.83,476.98,680,42900,0.269,51.02,680,0.0,127,4.379,True,3.0
220.84,233.83,677,42900,0.218,43.4,677,0.0,127,4.379,True,2.0
232.08,72.05,711,42900,0.264,45.94,711,0.0,127,4.379,True,1.0
234.86,100.89,670,42900,0.241,45.25,670,0.0,127,4.379,True,1.0
244.92,313.72,669,42900,0.256,45.02,669,0.0,127,4.379,True,2.0
267.08,466.21,660,42900,0.335,51.72,660,0.0,127,4.379,True,3.0
254.83,446.97,726,42900,0.251,52.87,726,0.0,127,4.379,True,3.0
271.04,269.22,670,42900,0.333,46.64,670,0.0,127,4.379,True,2.0
284.9,236.28,709,42900,0.245,47.33,709,0.0,127,4.379,True,2.0
303.7,237.64,275,42900,0.303,24.7,275,0.0,127,4.379,False,0.0
204.02,434.82,693,42900,0.339,48.02,693,0.0,127,4.379,True,3.0
251.03,257.23,697,42900,0.297,47.79,697,0.0,127,4.379,True,2.0
198.92,463.21,686,42900,0.207,44.33,686,0.0,127,4.379,True,3.0
187.95,91.2,641,42900,0.237,40.4,641,0.0,127,4.379,True,1.0
186.0,431.58,742,42900,0.285,48.48,742,0.0,127,4.379,True,3.0
69.86,457.04,784,42900,0.319,58.87,784,0.0,127,4.379,True,3.0
82.16,119.79,599,42900,0.309,44.33,599,0.0,127,4.379,True,1.0
96.96,314.0,667,42900,0.342,51.95,667,0.0,127,4.379,True,2.0
107.01,103.12,637,42900,0.314,41.79,637,0.0,127,4.379,True,1.0
123.45,86.08,517,42900,0.277,42.94,517,0.0,127,4.379,True,1.0
127.04,231.98,797,42900,0.228,49.64,797,0.0,127,4.379,True,2.0
14.38,442.07,595,42900,0.114,56.33,595,0.0,127,4.379,True,3.0
129.98,467.19,775,42900,0.265,52.18,775,0.0,127,4.379,True,3.0
130.96,142.67,601,42900,0.31,41.56,601,0.0,127,4.379,True,1.0
140.3,313.73,536,42900,0.287,41.56,536,0.0,127,4.379,True,2.0
160.27,504.26,607,42900,0.279,49.64,607,0.0,127,4.379,True,3.0
177.92,119.19,680,42900,0.29,44.1,680,0.0,127,4.379,True,1.0
128.16,297.95,649,42900,0.365,47.33,649,0.0,127,4.379,True,2.0
202.93,434.83,691,42900,0.323,47.92,691,0.0,128,4.414,True,3.0
206.98,477.08,705,42900,0.309,50.62,705,0.0,128,4.414,True,3.0
219.93,233.61,675,42900,0.218,41.4,675,0.0,128,4.414,True,2.0
228.45,100.16,539,42900,0.232,40.95,539,0.0,128,4.414,True,1.0
232.03,72.08,710,42900,0.284,45.67,710,0.0,128,4.414,True,1.0
243.92,314.08,669,42900,0.26,44.1,669,0.0,128,4.414,True,2.0
267.07,466.2,670,42900,0.329,52.65,670,0.0,128,4.414,True,3.0
254.04,446.78,737,42900,0.273,51.97,737,0.0,128,4.414,True,3.0
271.05,269.25,676,42900,0.315,46.12,676,0.0,128,4.414,True,2.0
282.87,235.94,725,42900,0.271,48.82,725,0.0,128,4.414,True,2.0
303.76,237.61,248,42900,0.304,21.82,248,0.0,128,4.414,False,0.0
201.4,104.92,541,42900,0.19,45.0,541,0.0,128,4.414,True,1.0
248.08,257.81,684,42900,0.354,47.02,684,0.0,128,4.414,True,2.0
191.3,464.92,589,42900,0.263,49.95,589,0.0,128,4.414,True,3.0
186.85,90.99,628,42900,0.197,40.5,628,0.0,128,4.414,True,1.0
184.04,431.38,732,42900,0.289,49.72,732,0.0,128,4.414,True,3.0
67.05,455.16,822,42900,0.361,57.37,822,0.0,128,4.414,True,3.0
80.18,119.02,596,42900,0.347,45.45,596,0.0,128,4.414,True,1.0
95.91,313.61,655,42900,0.269,47.92,655,0.0,128,4.414,True,2.0
104.07,105.59,550,42900,0.309,41.4,550,0.0,128,4.414,True,1.0
124.07,86.27,660,42900,0.313,42.3,660,0.0,128,4.414,True,1.0
126.05,297.31,621,42900,0.338,48.37,621,0.0,128,4.414,True,2.0
14.39,441.82,592,42900,0.148,56.02,592,0.0,128,4.414,True,3.0
128.84,467.11,741,42900,0.25,49.72,741,0.0,128,4.414,True,3.0
130.97,142.92,556,42900,0.383,39.82,556,0.0,128,4.414,True,1.0
139.13,313.22,598,42900,0.32,45.67,598,0.0,128,4.414,True,2.0
159.19,504.86,634,42900,0.31,52.87,634,0.0,128,4.414,True,3.0
176.99,119.04,675,42900,0.299,43.65,675,0.0,128,4.414,True,1.0
126.61,231.71,681,42900,0.185,46.57,681,0.0,128,4.414,True,2.0
205.89,105.46,689,42900,0.202,44.73,689,0.0,129,4.448,True,1.0
206.97,477.0,698,42900,0.319,49.47,698,0.0,129,4.448,True,3.0
218.97,233.62,699,42900,0.235,41.42,699,0.0,129,4.448,True,2.0
227.22,100.14,595,42900,0.256,43.55,595,0.0,129,4.448,True,1.0
232.04,71.94,701,42900,0.302,44.5,701,0.0,129,4.448,True,1.0
241.08,313.27,663,42900,0.319,43.08,663,0.0,129,4.448,True,2.0
267.02,466.2,667,42900,0.325,52.31,667,0.0,129,4.448,True,3.0
250.51,445.5,553,42900,0.266,53.25,553,0.0,129,4.448,True,3.0
271.08,269.24,679,42900,0.32,45.92,679,0.0,129,4.448,True,2.0
281.86,235.82,726,42900,0.28,49.47,726,0.0,129,4.448,True,2.0
303.1,237.24,199,42900,0.295,17.51,199,0.0,129,4.448,False,0.0
198.24,436.56,543,42900,0.281,48.28,543,0.0,129,4.448,True,3.0
248.02,257.72,691,42900,0.302,48.05,691,0.0,129,4.448,True,2.0
193.92,464.12,689,42900,0.203,45.21,689,0.0,129,4.448,True,3.0
185.79,90.95,616,42900,0.166,39.53,616,0.0,129,4.448,True,1.0
183.88,431.43,693,42900,0.24,49.23,693,0.0,129,4.448,True,3.0
65.0,454.99,830,42900,0.355,60.35,830,0.0,129,4.448,True,3.0
78.31,118.25,566,42900,0.308,44.97,566,0.0,129,4.448,True,1.0
92.1,313.15,651,42900,0.387,47.34,651,0.0,129,4.448,True,2.0
105.04,104.98,655,42900,0.313,42.13,655,0.0,129,4.448,True,1.0
122.07,86.1,642,42900,0.346,42.13,642,0.0,129,4.448,True,1.0
122.23,465.83,661,42900,0.298,50.65,661,0.0,129,4.448,True,3.0
14.45,441.6,584,42900,0.115,51.6,584,0.0,129,4.448,True,3.0
126.03,297.06,670,42900,0.384,48.05,670,0.0,129,4.448,True,2.0
128.97,142.85,568,42900,0.356,40.24,568,0.0,129,4.448,True,1.0
138.01,313.15,660,42900,0.358,48.28,660,0.0,129,4.448,True,2.0
159.05,505.28,637,42900,0.307,47.1,637,0.0,129,4.448,True,3.0
172.24,116.87,580,42900,0.289,43.55,580,0.0,129,4.448,True,1.0
124.03,230.9,782,42900,0.185,47.34,782,0.0,129,4.448,True,2.0
200.88,435.2,636,42900,0.309,48.31,636,0.0,130,4.483,True,3.0
205.85,105.41,692,42900,0.201,45.94,692,0.0,130,4.483,True,1.0
206.93,476.93,689,42900,0.335,48.55,689,0.0,130,4.483,True,3.0
218.95,233.32,704,42900,0.152,42.63,704,0.0,130,4.483,True,2.0
228.97,100.08,682,42900,0.267,43.81,682,0.0,130,4.483,True,1.0
232.04,72.08,721,42900,0.284,47.37,721,0.0,130,4.483,True,1.0
251.99,446.06,754,42900,0.344,51.86,754,0.0,130,4.483,True,3.0
247.8,257.25,643,42900,0.261,45.71,643,0.0,130,4.483,True,2.0
267.02,466.19,661,42900,0.336,50.92,661,0.0,130,4.483,True,3.0
271.05,269.24,672,42900,0.321,45.23,672,0.0,130,4.483,True,2.0
