y,x,frame,t,vial,climbing,1
87.74,602.08,24,0.96,3,climbing,
68.71,572.12,24,0.96,3,climbing,
68.03,558.13,24,0.96,3,climbing,
59.81,590.44,24,0.96,3,climbing,
47.48,544.29,24,0.96,3,climbing,
39.1,571.37,24,0.96,3,climbing,
37.99,562.08,24,0.96,3,climbing,
33.9,531.88,24,0.96,3,climbing,
32.99,616.39,24,0.96,3,climbing,
31.64,598.86,24,0.96,3,climbing,
27.11,536.63,24,0.96,3,climbing,
24.7,545.98,24,0.96,3,climbing,
24.56,589.15,24,0.96,3,climbing,
24.03,559.07,24,0.96,3,climbing,
156.74,556.86,25,1.0,3,climbing,
111.53,572.08,25,1.0,3,climbing,
96.62,566.89,25,1.0,3,climbing,
88.65,601.25,25,1.0,3,climbing,
71.37,571.27,25,1.0,3,climbing,
65.95,558.07,25,1.0,3,climbing,
60.42,588.24,25,1.0,3,climbing,
45.85,546.8,25,1.0,3,climbing,
38.03,562.03,25,1.0,3,climbing,
33.55,530.11,25,1.0,3,climbing,
32.9,616.43,25,1.0,3,climbing,
31.41,599.1,25,1.0,3,climbing,
27.15,535.95,25,1.0,3,climbing,
24.93,545.97,25,1.0,3,climbing,
24.11,589.86,25,1.0,3,climbing,
23.9,555.27,25,1.0,3,climbing,
157.85,556.89,26,1.04,3,climbing,
111.85,570.1,26,1.04,3,climbing,
98.77,568.92,26,1.04,3,climbing,
89.52,601.03,26,1.04,3,climbing,
72.65,571.21,26,1.04,3,climbing,
64.8,556.23,26,1.04,3,climbing,
60.59,585.36,26,1.04,3,climbing,
45.93,545.99,26,1.04,3,climbing,
37.89,569.82,26,1.04,3,climbing,
37.83,561.01,26,1.04,3,climbing,
32.72,616.32,26,1.04,3,climbing,
31.01,600.0,26,1.04,3,climbing,
27.42,535.98,26,1.04,3,climbing,
24.87,546.05,26,1.04,3,climbing,
24.62,589.08,26,1.04,3,climbing,
24.57,556.75,26,1.04,3,climbing,
163.61,555.93,27,1.08,3,climbing,
113.48,566.2,27,1.08,3,climbing,
99.69,570.08,27,1.08,3,climbing,
89.67,601.09,27,1.08,3,climbing,
74.45,571.02,27,1.08,3,climbing,
63.1,555.3,27,1.08,3,climbing,
59.98,583.22,27,1.08,3,climbing,
45.85,545.04,27,1.08,3,climbing,
37.9,560.18,27,1.08,3,climbing,
37.84,569.11,27,1.08,3,climbing,
33.13,529.31,27,1.08,3,climbing,
32.19,616.25,27,1.08,3,climbing,
31.41,600.91,27,1.08,3,climbing,
27.41,536.59,27,1.08,3,climbing,
24.96,545.71,27,1.08,3,climbing,
24.79,557.73,27,1.08,3,climbing,
24.55,589.11,27,1.08,3,climbing,
163.83,555.73,28,1.12,3,climbing,
114.75,564.06,28,1.12,3,climbing,
101.69,572.99,28,1.12,3,climbing,
89.69,601.12,28,1.12,3,climbing,
76.43,570.16,28,1.12,3,climbing,
61.9,555.07,28,1.12,3,climbing,
59.92,580.35,28,1.12,3,climbing,
45.64,545.91,28,1.12,3,climbing,
37.98,569.06,28,1.12,3,climbing,
37.95,559.47,28,1.12,3,climbing,
32.08,616.15,28,1.12,3,climbing,
31.34,601.19,28,1.12,3,climbing,
27.43,536.47,28,1.12,3,climbing,
25.13,555.78,28,1.12,3,climbing,
25.1,545.16,28,1.12,3,climbing,
24.52,589.13,28,1.12,3,climbing,
170.48,554.24,29,1.16,3,climbing,
114.06,561.0,29,1.16,3,climbing,
102.84,578.95,29,1.16,3,climbing,
89.7,601.11,29,1.16,3,climbing,
76.89,570.25,29,1.16,3,climbing,
61.68,554.94,29,1.16,3,climbing,
60.34,578.2,29,1.16,3,climbing,
45.72,544.98,29,1.16,3,climbing,
38.51,560.27,29,1.16,3,climbing,
37.91,569.9,29,1.16,3,climbing,
31.87,615.98,29,1.16,3,climbing,
31.49,602.18,29,1.16,3,climbing,
27.43,536.51,29,1.16,3,climbing,
25.7,554.03,29,1.16,3,climbing,
25.18,545.01,29,1.16,3,climbing,
24.54,589.11,29,1.16,3,climbing,
172.75,554.12,30,1.2,3,climbing,
115.74,557.94,30,1.2,3,climbing,
103.81,579.96,30,1.2,3,climbing,
89.69,601.11,30,1.2,3,climbing,
79.66,569.07,30,1.2,3,climbing,
60.48,576.29,30,1.2,3,climbing,
57.83,553.99,30,1.2,3,climbing,
45.64,543.3,30,1.2,3,climbing,
38.46,567.26,30,1.2,3,climbing,
32.89,534.93,30,1.2,3,climbing,
31.87,603.95,30,1.2,3,climbing,
31.67,615.84,30,1.2,3,climbing,
26.78,553.12,30,1.2,3,climbing,
25.58,544.99,30,1.2,3,climbing,
24.52,589.11,30,1.2,3,climbing,
172.71,553.69,31,1.24,3,climbing,
116.56,555.06,31,1.24,3,climbing,
104.66,581.18,31,1.24,3,climbing,
89.69,601.11,31,1.24,3,climbing,
81.7,567.99,31,1.24,3,climbing,
60.62,577.0,31,1.24,3,climbing,
54.06,554.19,31,1.24,3,climbing,
45.44,542.58,31,1.24,3,climbing,
38.51,567.38,31,1.24,3,climbing,
31.74,605.01,31,1.24,3,climbing,
30.96,615.6,31,1.24,3,climbing,
27.86,531.35,31,1.24,3,climbing,
26.89,552.04,31,1.24,3,climbing,
24.51,589.09,31,1.24,3,climbing,
174.86,552.8,32,1.28,3,climbing,
117.71,552.92,32,1.28,3,climbing,
105.1,584.99,32,1.28,3,climbing,
89.83,601.16,32,1.28,3,climbing,
85.55,567.02,32,1.28,3,climbing,
61.91,577.01,32,1.28,3,climbing,
51.94,554.96,32,1.28,3,climbing,
45.11,542.42,32,1.28,3,climbing,
38.76,567.32,32,1.28,3,climbing,
31.85,606.19,32,1.28,3,climbing,
30.82,615.35,32,1.28,3,climbing,
27.72,530.32,32,1.28,3,climbing,
27.0,550.89,32,1.28,3,climbing,
24.8,588.77,32,1.28,3,climbing,
24.69,542.35,32,1.28,3,climbing,
181.4,551.46,33,1.32,3,climbing,
121.41,549.51,33,1.32,3,climbing,
104.97,587.02,33,1.32,3,climbing,
88.89,602.2,33,1.32,3,climbing,
86.81,566.27,33,1.32,3,climbing,
63.68,573.98,33,1.32,3,climbing,
51.71,556.04,33,1.32,3,climbing,
44.91,542.38,33,1.32,3,climbing,
38.65,567.41,33,1.32,3,climbing,
31.59,544.7,33,1.32,3,climbing,
30.77,614.89,33,1.32,3,climbing,
27.44,530.28,33,1.32,3,climbing,
25.46,588.26,33,1.32,3,climbing,
181.85,550.25,34,1.36,3,climbing,
121.96,550.98,34,1.36,3,climbing,
105.02,589.06,34,1.36,3,climbing,
90.4,565.11,34,1.36,3,climbing,
88.9,602.05,34,1.36,3,climbing,
65.65,569.99,34,1.36,3,climbing,
50.66,556.97,34,1.36,3,climbing,
44.45,542.4,34,1.36,3,climbing,
41.65,559.26,34,1.36,3,climbing,
38.89,567.27,34,1.36,3,climbing,
32.47,549.68,34,1.36,3,climbing,
31.79,607.95,34,1.36,3,climbing,
30.25,568.19,34,1.36,3,climbing,
27.41,530.19,34,1.36,3,climbing,
26.25,541.16,34,1.36,3,climbing,
25.94,587.79,34,1.36,3,climbing,
181.78,549.89,35,1.4,3,climbing,
125.77,549.12,35,1.4,3,climbing,
104.13,591.07,35,1.4,3,climbing,
92.52,564.19,35,1.4,3,climbing,
89.9,601.95,35,1.4,3,climbing,
67.84,567.29,35,1.4,3,climbing,
49.91,556.95,35,1.4,3,climbing,
43.88,542.29,35,1.4,3,climbing,
41.79,559.13,35,1.4,3,climbing,
38.24,567.48,35,1.4,3,climbing,
32.7,552.85,35,1.4,3,climbing,
31.87,608.16,35,1.4,3,climbing,
27.18,530.1,35,1.4,3,climbing,
26.74,588.06,35,1.4,3,climbing,
26.22,540.56,35,1.4,3,climbing,
184.94,549.13,36,1.44,3,climbing,
129.6,548.83,36,1.44,3,climbing,
104.12,593.02,36,1.44,3,climbing,
95.36,601.96,36,1.44,3,climbing,
93.62,563.93,36,1.44,3,climbing,
66.96,568.92,36,1.44,3,climbing,
51.75,556.02,36,1.44,3,climbing,
43.59,543.07,36,1.44,3,climbing,
42.54,558.96,36,1.44,3,climbing,
37.88,567.47,36,1.44,3,climbing,
31.67,609.05,36,1.44,3,climbing,
27.69,588.29,36,1.44,3,climbing,
27.39,530.02,36,1.44,3,climbing,
26.2,540.58,36,1.44,3,climbing,
189.3,546.02,37,1.48,3,climbing,
130.86,548.74,37,1.48,3,climbing,
104.52,593.15,37,1.48,3,climbing,
95.75,602.08,37,1.48,3,climbing,
95.72,563.11,37,1.48,3,climbing,
71.51,563.9,37,1.48,3,climbing,
51.78,554.98,37,1.48,3,climbing,
42.77,558.92,37,1.48,3,climbing,
42.1,541.18,37,1.48,3,climbing,
38.0,566.51,37,1.48,3,climbing,
31.57,609.19,37,1.48,3,climbing,
30.85,559.26,37,1.48,3,climbing,
27.75,588.32,37,1.48,3,climbing,
27.52,529.9,37,1.48,3,climbing,
26.17,540.46,37,1.48,3,climbing,
189.9,546.09,38,1.52,3,climbing,
135.66,547.81,38,1.52,3,climbing,
104.78,594.03,38,1.52,3,climbing,
98.62,562.02,38,1.52,3,climbing,
97.73,602.76,38,1.52,3,climbing,
74.44,563.01,38,1.52,3,climbing,
51.8,553.9,38,1.52,3,climbing,
44.52,559.58,38,1.52,3,climbing,
41.88,541.13,38,1.52,3,climbing,
38.83,571.07,38,1.52,3,climbing,
31.73,563.94,38,1.52,3,climbing,
31.53,609.23,38,1.52,3,climbing,
31.51,587.2,38,1.52,3,climbing,
27.61,529.84,38,1.52,3,climbing,
26.16,540.37,38,1.52,3,climbing,
192.82,545.16,39,1.56,3,climbing,
139.53,547.28,39,1.56,3,climbing,
105.5,595.03,39,1.56,3,climbing,
100.74,560.27,39,1.56,3,climbing,
99.65,602.72,39,1.56,3,climbing,
73.86,563.12,39,1.56,3,climbing,
50.96,551.01,39,1.56,3,climbing,
45.54,559.0,39,1.56,3,climbing,
41.18,540.38,39,1.56,3,climbing,
39.03,574.9,39,1.56,3,climbing,
32.9,549.01,39,1.56,3,climbing,
32.39,587.24,39,1.56,3,climbing,
31.43,567.93,39,1.56,3,climbing,
30.85,610.15,39,1.56,3,climbing,
27.58,529.88,39,1.56,3,climbing,
26.67,541.1,39,1.56,3,climbing,
194.66,543.91,40,1.6,3,climbing,
142.45,546.04,40,1.6,3,climbing,
106.75,595.91,40,1.6,3,climbing,
102.65,558.23,40,1.6,3,climbing,
101.67,602.93,40,1.6,3,climbing,
79.35,560.16,40,1.6,3,climbing,
50.96,549.27,40,1.6,3,climbing,
47.33,559.24,40,1.6,3,climbing,
40.86,540.44,40,1.6,3,climbing,
38.16,577.01,40,1.6,3,climbing,
37.83,586.92,40,1.6,3,climbing,
37.58,566.98,40,1.6,3,climbing,
32.67,548.14,40,1.6,3,climbing,
30.84,610.32,40,1.6,3,climbing,
27.58,529.16,40,1.6,3,climbing,
26.65,540.42,40,1.6,3,climbing,
197.66,542.16,41,1.64,3,climbing,
145.49,546.08,41,1.64,3,climbing,
108.72,596.79,41,1.64,3,climbing,
104.56,557.18,41,1.64,3,climbing,
103.7,603.35,41,1.64,3,climbing,
80.53,558.88,41,1.64,3,climbing,
51.68,547.13,41,1.64,3,climbing,
48.6,559.13,41,1.64,3,climbing,
40.68,540.39,41,1.64,3,climbing,
38.12,578.9,41,1.64,3,climbing,
37.91,565.92,41,1.64,3,climbing,
32.5,547.28,41,1.64,3,climbing,
30.79,610.39,41,1.64,3,climbing,
27.58,529.13,41,1.64,3,climbing,
26.98,540.43,41,1.64,3,climbing,
200.45,541.31,42,1.68,3,climbing,
147.78,546.0,42,1.68,3,climbing,
107.54,603.95,42,1.68,3,climbing,
104.7,557.8,42,1.68,3,climbing,
80.87,556.31,42,1.68,3,climbing,
51.96,546.03,42,1.68,3,climbing,
48.85,558.85,42,1.68,3,climbing,
44.7,586.62,42,1.68,3,climbing,
40.32,540.27,42,1.68,3,climbing,
37.91,564.94,42,1.68,3,climbing,
37.89,580.92,42,1.68,3,climbing,
32.29,547.22,42,1.68,3,climbing,
29.99,611.17,42,1.68,3,climbing,
27.79,529.07,42,1.68,3,climbing,
27.04,540.4,42,1.68,3,climbing,
201.59,540.94,43,1.72,3,climbing,
150.69,545.6,43,1.72,3,climbing,
108.63,604.13,43,1.72,3,climbing,
106.62,555.92,43,1.72,3,climbing,
79.66,556.83,43,1.72,3,climbing,
52.39,558.76,43,1.72,3,climbing,
51.76,544.18,43,1.72,3,climbing,
46.73,586.29,43,1.72,3,climbing,
40.12,540.35,43,1.72,3,climbing,
37.98,564.91,43,1.72,3,climbing,
32.39,548.05,43,1.72,3,climbing,
31.69,582.98,43,1.72,3,climbing,
30.69,610.37,43,1.72,3,climbing,
27.49,529.76,43,1.72,3,climbing,
27.48,541.06,43,1.72,3,climbing,
204.43,539.09,44,1.76,3,climbing,
152.87,546.0,44,1.76,3,climbing,
108.64,604.13,44,1.76,3,climbing,
108.0,555.12,44,1.76,3,climbing,
79.67,554.92,44,1.76,3,climbing,
53.67,558.97,44,1.76,3,climbing,
51.2,541.4,44,1.76,3,climbing,
50.72,586.33,44,1.76,3,climbing,
39.96,540.98,44,1.76,3,climbing,
37.99,563.15,44,1.76,3,climbing,
37.77,586.83,44,1.76,3,climbing,
30.1,611.08,44,1.76,3,climbing,
27.87,541.95,44,1.76,3,climbing,
27.52,529.18,44,1.76,3,climbing,
207.24,538.01,45,1.8,3,climbing,
157.67,545.26,45,1.8,3,climbing,
109.95,554.11,45,1.8,3,climbing,
109.81,604.76,45,1.8,3,climbing,
79.77,551.04,45,1.8,3,climbing,
55.72,559.0,45,1.8,3,climbing,
53.73,586.38,45,1.8,3,climbing,
51.69,541.11,45,1.8,3,climbing,
39.93,541.02,45,1.8,3,climbing,
38.21,588.8,45,1.8,3,climbing,
38.03,562.22,45,1.8,3,climbing,
32.88,550.39,45,1.8,3,climbing,
32.68,533.93,45,1.8,3,climbing,
30.08,611.05,45,1.8,3,climbing,
28.04,541.96,45,1.8,3,climbing,
207.78,537.96,46,1.84,3,climbing,
159.66,544.05,46,1.84,3,climbing,
115.13,600.84,46,1.84,3,climbing,
111.94,553.11,46,1.84,3,climbing,
80.48,548.18,46,1.84,3,climbing,
56.76,559.03,46,1.84,3,climbing,
55.76,585.18,46,1.84,3,climbing,
51.02,538.32,46,1.84,3,climbing,
39.14,541.37,46,1.84,3,climbing,
37.93,561.8,46,1.84,3,climbing,
37.86,590.78,46,1.84,3,climbing,
33.07,533.03,46,1.84,3,climbing,
32.5,551.66,46,1.84,3,climbing,
30.61,610.33,46,1.84,3,climbing,
28.27,541.99,46,1.84,3,climbing,
209.66,536.94,47,1.88,3,climbing,
162.68,543.73,47,1.88,3,climbing,
114.7,551.95,47,1.88,3,climbing,
114.69,605.82,47,1.88,3,climbing,
79.54,546.26,47,1.88,3,climbing,
60.7,585.67,47,1.88,3,climbing,
58.66,559.1,47,1.88,3,climbing,
51.02,536.51,47,1.88,3,climbing,
38.98,541.45,47,1.88,3,climbing,
38.03,591.1,47,1.88,3,climbing,
37.91,559.03,47,1.88,3,climbing,
33.0,532.71,47,1.88,3,climbing,
30.22,610.91,47,1.88,3,climbing,
28.29,541.89,47,1.88,3,climbing,
210.77,536.85,48,1.92,3,climbing,
166.56,542.99,48,1.92,3,climbing,
122.36,605.17,48,1.92,3,climbing,
117.73,551.07,48,1.92,3,climbing,
79.4,545.91,48,1.92,3,climbing,
64.71,585.38,48,1.92,3,climbing,
61.34,559.33,48,1.92,3,climbing,
50.9,536.12,48,1.92,3,climbing,
38.91,541.71,48,1.92,3,climbing,
38.1,557.18,48,1.92,3,climbing,
38.01,589.2,48,1.92,3,climbing,
32.89,531.75,48,1.92,3,climbing,
31.97,595.89,48,1.92,3,climbing,
30.83,610.37,48,1.92,3,climbing,
28.5,542.02,48,1.92,3,climbing,
214.62,535.86,49,1.96,3,climbing,
169.43,542.99,49,1.96,3,climbing,
123.73,606.13,49,1.96,3,climbing,
120.59,549.92,49,1.96,3,climbing,
79.13,543.09,49,1.96,3,climbing,
69.53,586.07,49,1.96,3,climbing,
61.78,559.71,49,1.96,3,climbing,
50.95,535.27,49,1.96,3,climbing,
38.88,541.69,49,1.96,3,climbing,
38.08,590.2,49,1.96,3,climbing,
37.88,557.74,49,1.96,3,climbing,
33.06,530.94,49,1.96,3,climbing,
31.88,598.92,49,1.96,3,climbing,
30.79,610.87,49,1.96,3,climbing,
28.71,542.03,49,1.96,3,climbing,
216.59,534.97,50,2.0,3,climbing,
171.62,544.77,50,2.0,3,climbing,
125.59,607.8,50,2.0,3,climbing,
122.68,549.18,50,2.0,3,climbing,
77.67,541.95,50,2.0,3,climbing,
72.65,586.2,50,2.0,3,climbing,
62.78,559.73,50,2.0,3,climbing,
50.67,535.08,50,2.0,3,climbing,
40.52,595.08,50,2.0,3,climbing,
38.85,541.73,50,2.0,3,climbing,
37.93,555.07,50,2.0,3,climbing,
33.14,531.84,50,2.0,3,climbing,
31.7,600.22,50,2.0,3,climbing,
31.03,611.01,50,2.0,3,climbing,
28.77,542.06,50,2.0,3,climbing,
218.69,534.8,51,2.04,3,climbing,
174.68,545.78,51,2.04,3,climbing,
126.71,607.33,51,2.04,3,climbing,
123.81,548.94,51,2.04,3,climbing,
76.5,540.07,51,2.04,3,climbing,
72.78,585.66,51,2.04,3,climbing,
62.93,559.61,51,2.04,3,climbing,
48.93,531.98,51,2.04,3,climbing,
41.55,595.96,51,2.04,3,climbing,
38.91,541.67,51,2.04,3,climbing,
37.68,552.88,51,2.04,3,climbing,
33.6,531.03,51,2.04,3,climbing,
31.38,610.87,51,2.04,3,climbing,
28.74,542.0,51,2.04,3,climbing,
221.71,534.36,52,2.08,3,climbing,
177.45,546.76,52,2.08,3,climbing,
129.37,609.23,52,2.08,3,climbing,
125.81,548.05,52,2.08,3,climbing,
77.68,585.34,52,2.08,3,climbing,
75.75,538.07,52,2.08,3,climbing,
64.83,559.38,52,2.08,3,climbing,
48.22,530.9,52,2.08,3,climbing,
41.53,596.15,52,2.08,3,climbing,
38.92,541.62,52,2.08,3,climbing,
37.59,550.94,52,2.08,3,climbing,
33.71,531.14,52,2.08,3,climbing,
31.73,611.06,52,2.08,3,climbing,
28.87,541.99,52,2.08,3,climbing,
222.65,533.79,53,2.12,3,climbing,
179.55,548.53,53,2.12,3,climbing,
127.79,609.44,53,2.12,3,climbing,
127.67,546.94,53,2.12,3,climbing,
80.75,585.35,53,2.12,3,climbing,
73.93,536.24,53,2.12,3,climbing,
68.5,559.35,53,2.12,3,climbing,
47.77,530.13,53,2.12,3,climbing,
42.84,597.08,53,2.12,3,climbing,
38.9,541.52,53,2.12,3,climbing,
37.91,550.17,53,2.12,3,climbing,
34.45,531.12,53,2.12,3,climbing,
31.71,610.81,53,2.12,3,climbing,
31.62,556.13,53,2.12,3,climbing,
29.0,541.96,53,2.12,3,climbing,
225.66,532.98,54,2.16,3,climbing,
180.75,548.85,54,2.16,3,climbing,
129.58,610.1,54,2.16,3,climbing,
128.85,545.96,54,2.16,3,climbing,
85.58,585.05,54,2.16,3,climbing,
74.59,536.98,54,2.16,3,climbing,
69.51,559.03,54,2.16,3,climbing,
46.93,529.48,54,2.16,3,climbing,
46.66,598.0,54,2.16,3,climbing,
38.88,541.49,54,2.16,3,climbing,
38.05,550.83,54,2.16,3,climbing,
33.87,531.8,54,2.16,3,climbing,
31.67,610.79,54,2.16,3,climbing,
31.52,557.92,54,2.16,3,climbing,
29.08,541.95,54,2.16,3,climbing,
227.65,532.77,55,2.2,3,climbing,
183.77,548.97,55,2.2,3,climbing,
129.96,545.13,55,2.2,3,climbing,
123.9,611.94,55,2.2,3,climbing,
88.7,584.98,55,2.2,3,climbing,
72.91,535.17,55,2.2,3,climbing,
68.88,558.74,55,2.2,3,climbing,
48.87,598.19,55,2.2,3,climbing,
45.89,529.16,55,2.2,3,climbing,
38.98,541.45,55,2.2,3,climbing,
33.81,531.81,55,2.2,3,climbing,
31.55,610.91,55,2.2,3,climbing,
31.42,558.8,55,2.2,3,climbing,
29.29,542.04,55,2.2,3,climbing,
230.61,532.17,56,2.24,3,climbing,
187.51,549.88,56,2.24,3,climbing,
132.53,611.04,56,2.24,3,climbing,
131.49,542.57,56,2.24,3,climbing,
124.43,612.32,56,2.24,3,climbing,
91.74,585.2,56,2.24,3,climbing,
72.83,534.97,56,2.24,3,climbing,
70.65,558.35,56,2.24,3,climbing,
53.67,598.22,56,2.24,3,climbing,
44.71,528.89,56,2.24,3,climbing,
39.14,541.19,56,2.24,3,climbing,
38.92,551.11,56,2.24,3,climbing,
33.68,531.74,56,2.24,3,climbing,
31.58,611.04,56,2.24,3,climbing,
31.18,559.62,56,2.24,3,climbing,
29.33,542.03,56,2.24,3,climbing,
232.54,531.69,57,2.28,3,climbing,
190.53,549.1,57,2.28,3,climbing,
132.8,611.12,57,2.28,3,climbing,
131.7,541.2,57,2.28,3,climbing,
124.59,612.91,57,2.28,3,climbing,
94.72,585.16,57,2.28,3,climbing,
71.93,533.92,57,2.28,3,climbing,
70.76,558.35,57,2.28,3,climbing,
55.85,598.92,57,2.28,3,climbing,
42.0,527.94,57,2.28,3,climbing,
39.7,541.13,57,2.28,3,climbing,
38.95,552.12,57,2.28,3,climbing,
38.79,616.35,57,2.28,3,climbing,
33.78,531.27,57,2.28,3,climbing,
31.59,611.21,57,2.28,3,climbing,
30.97,560.2,57,2.28,3,climbing,
29.45,542.25,57,2.28,3,climbing,
235.39,531.04,58,2.32,3,climbing,
192.76,547.93,58,2.32,3,climbing,
133.78,612.09,58,2.32,3,climbing,
131.7,540.14,58,2.32,3,climbing,
124.66,613.02,58,2.32,3,climbing,
96.75,585.4,58,2.32,3,climbing,
72.46,558.14,58,2.32,3,climbing,
71.52,533.21,58,2.32,3,climbing,
61.26,599.73,58,2.32,3,climbing,
41.68,527.9,58,2.32,3,climbing,
41.41,552.91,58,2.32,3,climbing,
38.99,541.15,58,2.32,3,climbing,
38.86,615.99,58,2.32,3,climbing,
33.23,531.7,58,2.32,3,climbing,
31.77,611.2,58,2.32,3,climbing,
31.27,560.16,58,2.32,3,climbing,
29.66,542.79,58,2.32,3,climbing,
236.72,531.11,59,2.36,3,climbing,
194.79,547.8,59,2.36,3,climbing,
133.9,613.19,59,2.36,3,climbing,
132.18,539.1,59,2.36,3,climbing,
124.99,612.99,59,2.36,3,climbing,
102.45,586.04,59,2.36,3,climbing,
72.59,558.2,59,2.36,3,climbing,
69.99,532.1,59,2.36,3,climbing,
63.61,598.87,59,2.36,3,climbing,
40.64,527.79,59,2.36,3,climbing,
39.77,552.05,59,2.36,3,climbing,
39.06,540.74,59,2.36,3,climbing,
39.04,615.96,59,2.36,3,climbing,
31.73,611.69,59,2.36,3,climbing,
30.63,561.15,59,2.36,3,climbing,
29.59,542.25,59,2.36,3,climbing,
238.68,530.08,60,2.4,3,climbing,
198.65,546.78,60,2.4,3,climbing,
134.93,614.95,60,2.4,3,climbing,
132.79,537.95,60,2.4,3,climbing,
126.28,614.05,60,2.4,3,climbing,
105.56,585.91,60,2.4,3,climbing,
71.83,558.59,60,2.4,3,climbing,
69.08,530.97,60,2.4,3,climbing,
67.37,599.83,60,2.4,3,climbing,
40.01,550.82,60,2.4,3,climbing,
39.68,540.42,60,2.4,3,climbing,
39.32,615.88,60,2.4,3,climbing,
37.86,527.86,60,2.4,3,climbing,
32.29,611.1,60,2.4,3,climbing,
29.46,542.26,60,2.4,3,climbing,
29.26,562.03,60,2.4,3,climbing,
240.7,529.92,61,2.44,3,climbing,
202.34,546.21,61,2.44,3,climbing,
135.96,615.13,61,2.44,3,climbing,
133.63,535.38,61,2.44,3,climbing,
127.6,613.84,61,2.44,3,climbing,
109.37,586.67,61,2.44,3,climbing,
73.56,558.17,61,2.44,3,climbing,
69.66,599.29,61,2.44,3,climbing,
68.54,530.29,61,2.44,3,climbing,
40.04,548.74,61,2.44,3,climbing,
39.84,540.17,61,2.44,3,climbing,
39.4,615.83,61,2.44,3,climbing,
36.51,607.06,61,2.44,3,climbing,
36.46,530.98,61,2.44,3,climbing,
29.44,542.15,61,2.44,3,climbing,
28.93,561.84,61,2.44,3,climbing,
241.76,529.86,62,2.48,3,climbing,
203.73,547.13,62,2.48,3,climbing,
137.46,616.18,62,2.48,3,climbing,
134.47,535.11,62,2.48,3,climbing,
129.62,614.18,62,2.48,3,climbing,
110.74,587.0,62,2.48,3,climbing,
73.62,558.19,62,2.48,3,climbing,
70.78,598.08,62,2.48,3,climbing,
65.93,529.1,62,2.48,3,climbing,
39.96,539.8,62,2.48,3,climbing,
39.34,616.0,62,2.48,3,climbing,
36.86,530.75,62,2.48,3,climbing,
35.89,606.37,62,2.48,3,climbing,
29.52,542.25,62,2.48,3,climbing,
28.9,562.43,62,2.48,3,climbing,
244.63,528.82,63,2.52,3,climbing,
207.64,547.14,63,2.52,3,climbing,
135.65,534.24,63,2.52,3,climbing,
131.45,614.81,63,2.52,3,climbing,
110.83,587.15,63,2.52,3,climbing,
74.74,598.32,63,2.52,3,climbing,
73.67,558.06,63,2.52,3,climbing,
65.72,528.82,63,2.52,3,climbing,
41.88,547.31,63,2.52,3,climbing,
37.0,530.9,63,2.52,3,climbing,
36.7,610.83,63,2.52,3,climbing,
29.55,542.26,63,2.52,3,climbing,
244.81,529.02,64,2.56,3,climbing,
210.48,546.24,64,2.56,3,climbing,
137.48,533.36,64,2.56,3,climbing,
132.54,614.87,64,2.56,3,climbing,
115.63,590.1,64,2.56,3,climbing,
78.63,597.22,64,2.56,3,climbing,
73.79,557.94,64,2.56,3,climbing,
64.66,528.7,64,2.56,3,climbing,
44.6,547.88,64,2.56,3,climbing,
39.86,539.0,64,2.56,3,climbing,
37.81,611.88,64,2.56,3,climbing,
29.57,542.22,64,2.56,3,climbing,
245.94,528.86,65,2.6,3,climbing,
211.75,546.79,65,2.6,3,climbing,
140.53,616.67,65,2.6,3,climbing,
139.81,533.22,65,2.6,3,climbing,
129.98,614.16,65,2.6,3,climbing,
116.77,590.94,65,2.6,3,climbing,
80.66,596.22,65,2.6,3,climbing,
74.67,557.81,65,2.6,3,climbing,
62.95,528.15,65,2.6,3,climbing,
45.56,548.89,65,2.6,3,climbing,
39.98,538.8,65,2.6,3,climbing,
38.83,612.82,65,2.6,3,climbing,
36.6,604.33,65,2.6,3,climbing,
29.54,542.2,65,2.6,3,climbing,
251.46,527.07,66,2.64,3,climbing,
215.62,547.04,66,2.64,3,climbing,
140.96,532.21,66,2.64,3,climbing,
140.56,616.49,66,2.64,3,climbing,
131.01,614.7,66,2.64,3,climbing,
117.96,591.92,66,2.64,3,climbing,
83.63,595.91,66,2.64,3,climbing,
73.89,558.02,66,2.64,3,climbing,
61.99,527.69,66,2.64,3,climbing,
44.76,548.09,66,2.64,3,climbing,
44.75,532.12,66,2.64,3,climbing,
40.03,538.87,66,2.64,3,climbing,
39.51,612.96,66,2.64,3,climbing,
36.72,603.94,66,2.64,3,climbing,
29.54,542.13,66,2.64,3,climbing,
252.53,526.8,67,2.68,3,climbing,
217.63,546.04,67,2.68,3,climbing,
142.67,531.28,67,2.68,3,climbing,
141.26,616.68,67,2.68,3,climbing,
132.0,614.94,67,2.68,3,climbing,
122.79,594.93,67,2.68,3,climbing,
86.67,594.91,67,2.68,3,climbing,
74.83,557.95,67,2.68,3,climbing,
61.92,527.5,67,2.68,3,climbing,
46.63,550.02,67,2.68,3,climbing,
44.16,532.05,67,2.68,3,climbing,
39.67,612.92,67,2.68,3,climbing,
37.09,602.78,67,2.68,3,climbing,
29.5,541.94,67,2.68,3,climbing,
254.69,526.25,68,2.72,3,climbing,
219.8,547.13,68,2.72,3,climbing,
144.49,530.3,68,2.72,3,climbing,
133.71,614.95,68,2.72,3,climbing,
123.76,595.01,68,2.72,3,climbing,
86.81,593.93,68,2.72,3,climbing,
