y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,particle,track_completeness,vial
489.8757212211673,587.3049249018221,706,140660,0.283,44.42,706,0.0,51,2.04,True,101,0.9448275862068966,3.0
435.9457212211673,608.9749249018222,503,140660,0.253,31.25,503,0.0,51,2.04,True,102,0.9379310344827586,3.0
524.5957212211672,932.7649249018222,788,140660,0.444,60.17,788,0.0,51,2.04,True,104,0.5655172413793104,5.0
497.8557212211673,724.5249249018221,660,140660,0.34,45.71,660,0.0,51,2.04,True,107,0.7310344827586207,4.0
535.1957212211672,888.6349249018222,584,140660,0.458,43.13,584,0.0,51,2.04,True,108,0.7379310344827587,5.0
472.7357212211673,1102.3349249018222,724,140660,0.25,51.39,724,0.0,51,2.04,True,110,0.8896551724137931,6.0
524.9057212211673,724.9349249018221,260,140660,0.033,31.76,260,0.0,51,2.04,True,111,0.8206896551724138,4.0
540.1057212211673,767.6849249018221,288,140660,0.397,22.72,288,0.0,51,2.04,False,113,0.2206896551724138,0.0
424.01572122116727,1127.454924901822,681,140660,0.493,51.39,681,0.0,51,2.04,True,114,0.896551724137931,6.0
534.8157212211672,732.8649249018222,442,140660,0.405,29.44,442,0.0,51,2.04,True,115,0.8482758620689655,4.0
436.22572122116725,1164.6849249018221,532,140660,0.305,41.32,532,0.0,51,2.04,True,117,0.903448275862069,6.0
502.82572122116727,772.5949249018222,755,140660,0.318,52.42,755,0.0,51,2.04,True,118,0.696551724137931,4.0
436.9957212211673,723.6149249018222,646,140660,0.377,52.94,646,0.0,51,2.04,True,119,0.8413793103448276,4.0
450.7357212211673,1098.764924901822,614,140660,0.327,46.22,614,0.0,51,2.04,True,120,0.8620689655172413,6.0
555.8257212211672,1071.454924901822,267,140660,0.304,19.63,267,0.0,51,2.04,False,121,0.25517241379310346,0.0
498.6057212211673,1136.7749249018223,676,140660,0.145,42.61,676,0.0,51,2.04,True,122,0.7655172413793103,6.0
539.7557212211673,184.96492490182217,483,140660,0.5,39.25,483,0.0,51,2.04,True,124,0.8689655172413793,1.0
527.1357212211673,920.2949249018221,242,140660,0.236,25.82,242,0.0,51,2.04,True,126,0.8,5.0
539.6257212211673,954.1649249018221,535,140660,0.359,42.61,535,0.0,51,2.04,True,127,0.8206896551724138,5.0
430.90572122116725,736.7149249018222,738,140660,0.388,56.55,738,0.0,51,2.04,True,128,0.30344827586206896,4.0
497.7957212211673,1104.5249249018223,649,140660,0.285,45.45,649,0.0,51,2.04,True,129,0.6689655172413793,6.0
532.8757212211673,1094.4049249018221,501,140660,0.443,46.74,501,0.0,51,2.04,True,135,0.6896551724137931,6.0
530.6957212211672,382.57492490182216,325,140660,0.435,30.21,325,0.0,51,2.04,True,137,0.21379310344827587,2.0
486.9357212211673,1100.7949249018222,708,140660,0.533,55.26,708,0.0,51,2.04,True,138,0.6482758620689655,6.0
507.03572122116725,955.6849249018221,756,140660,0.359,55.78,756,0.0,51,2.04,True,139,0.7655172413793103,5.0
480.09572122116725,1086.8449249018222,651,140660,0.297,49.58,651,0.0,51,2.04,True,141,0.4,6.0
535.9157212211672,1102.9349249018221,154,140660,0.231,13.69,154,0.0,51,2.04,False,143,0.07586206896551724,0.0
524.8657212211673,372.65492490182214,641,140660,0.405,50.87,641,0.0,51,2.04,True,144,0.7172413793103448,2.0
525.8557212211673,903.4749249018222,602,140660,0.49,51.65,602,0.0,51,2.04,True,146,0.2827586206896552,5.0
531.7357212211673,767.7049249018221,652,140660,0.398,48.81,652,0.0,51,2.04,True,147,0.6827586206896552,4.0
518.7357212211673,705.6749249018221,246,140660,0.076,21.95,246,0.0,51,2.04,False,151,0.0896551724137931,0.0
492.90572122116725,707.4749249018222,576,140660,0.351,42.87,576,0.0,51,2.04,True,152,0.30344827586206896,4.0
483.2457212211673,723.4949249018222,619,140660,0.329,49.58,619,0.0,51,2.04,True,153,0.6482758620689655,4.0
530.6557212211673,1072.5949249018222,682,140660,0.385,55.0,682,0.0,51,2.04,True,154,0.6689655172413793,6.0
490.8857212211673,1147.944924901822,566,140660,0.277,44.16,566,0.0,51,2.04,True,155,0.6413793103448275,6.0
528.3957212211673,1150.764924901822,406,140660,0.301,32.28,406,0.0,51,2.04,True,156,0.6896551724137931,6.0
534.9957212211673,932.6949249018221,314,140660,0.455,24.53,314,0.0,51,2.04,True,159,0.04827586206896552,5.0
533.1057212211673,594.6849249018221,189,140660,0.384,15.49,189,0.0,51,2.04,False,160,0.06206896551724138,0.0
525.7657212211673,1125.6549249018221,116,140660,0.5,11.88,116,0.0,51,2.04,False,162,0.18620689655172415,0.0
536.8757212211673,757.7049249018221,446,140660,0.526,34.6,446,0.0,51,2.04,True,163,0.5793103448275863,4.0
311.1207212211673,221.60859837120995,603,140660,0.323,44.43,603,0.0,52,2.08,True,0,1.0,1.0
528.0807212211672,401.67859837120994,537,140660,0.364,37.9,537,0.0,52,2.08,True,1,0.9448275862068966,2.0
342.0107212211673,535.97859837121,628,140660,0.284,45.74,628,0.0,52,2.08,True,2,0.993103448275862,3.0
377.1707212211673,1108.5985983712098,636,140660,0.445,48.62,636,0.0,52,2.08,True,3,0.47586206896551725,6.0
396.0707212211673,1172.1085983712098,694,140660,0.142,47.83,694,0.0,52,2.08,True,4,1.0,6.0
362.03072122116725,1110.6985983712098,713,140660,0.448,50.97,713,0.0,52,2.08,True,6,1.0,6.0
524.8007212211672,543.23859837121,659,140660,0.173,50.18,659,0.0,52,2.08,True,7,0.5241379310344828,3.0
467.83072122116727,707.8985983712099,594,140660,0.059,45.48,594,0.0,52,2.08,True,8,0.7034482758620689,4.0
521.0107212211673,171.46859837120994,807,140660,0.21,66.65,807,0.0,52,2.08,True,9,0.4827586206896552,1.0
508.8107212211673,1101.6985983712098,629,140660,0.302,50.18,629,0.0,52,2.08,True,10,0.4413793103448276,6.0
499.73072122116724,1163.3485983712098,493,140660,0.126,42.08,493,0.0,52,2.08,True,11,0.9793103448275862,6.0
371.34072122116726,414.43859837120993,571,140660,0.241,46.52,571,0.0,52,2.08,True,12,1.0,2.0
375.3107212211673,1132.53859837121,589,140660,0.309,45.74,589,0.0,52,2.08,True,13,0.8482758620689655,6.0
437.91072122116725,549.6685983712099,630,140660,0.348,43.65,630,0.0,52,2.08,True,14,0.9793103448275862,3.0
497.91072122116725,375.71859837120996,682,140660,0.364,47.57,682,0.0,52,2.08,True,15,0.993103448275862,2.0
459.14072122116727,1157.8285983712099,602,140660,0.266,45.48,602,0.0,52,2.08,True,16,0.993103448275862,6.0
522.1907212211672,597.7685983712099,601,140660,0.344,41.82,601,0.0,52,2.08,True,19,0.9862068965517241,3.0
394.0007212211673,1127.8185983712099,592,140660,0.342,41.3,592,0.0,52,2.08,True,20,1.0,6.0
488.1907212211673,772.30859837121,575,140660,0.385,48.35,575,0.0,52,2.08,True,21,0.9310344827586207,4.0
445.3607212211673,752.2485983712099,653,140660,0.236,56.72,653,0.0,52,2.08,True,22,0.993103448275862,4.0
503.10072122116725,1088.4785983712097,652,140660,0.435,46.79,652,0.0,52,2.08,True,23,0.9103448275862069,6.0
536.6707212211672,404.35859837120995,226,140660,0.464,18.03,226,0.0,52,2.08,False,26,0.9793103448275862,0.0
530.0107212211673,532.7585983712099,472,140660,0.247,28.75,472,0.0,52,2.08,True,28,0.5103448275862069,3.0
531.6907212211672,231.61859837120994,610,140660,0.451,44.7,610,0.0,52,2.08,True,29,1.0,1.0
535.4607212211672,368.68859837120993,344,140660,0.396,30.32,344,0.0,52,2.08,True,30,0.7172413793103448,2.0
460.16072122116725,1087.9685983712097,586,140660,0.288,44.96,586,0.0,52,2.08,True,31,0.8896551724137931,6.0
538.7807212211673,1112.53859837121,219,140660,0.611,18.82,219,0.0,52,2.08,False,32,0.8758620689655172,0.0
475.0507212211673,930.31859837121,634,140660,0.372,50.71,634,0.0,52,2.08,True,33,0.9793103448275862,5.0
526.1307212211673,552.55859837121,561,140660,0.506,44.7,561,0.0,52,2.08,True,35,0.9172413793103448,3.0
521.9207212211672,969.7785983712099,813,140660,0.322,56.98,813,0.0,52,2.08,True,36,0.9793103448275862,5.0
505.9307212211673,364.4585983712099,715,140660,0.343,52.54,715,0.0,52,2.08,True,38,0.9724137931034482,2.0
498.89072122116727,560.9985983712099,668,140660,0.284,46.0,668,0.0,52,2.08,True,40,0.9172413793103448,3.0
515.5007212211673,532.5185983712099,591,140660,0.228,45.74,591,0.0,52,2.08,True,41,0.9241379310344827,3.0
455.97072122116725,740.68859837121,787,140660,0.359,57.5,787,0.0,52,2.08,True,45,0.9862068965517241,4.0
446.78072122116725,923.6585983712099,709,140660,0.24,49.66,709,0.0,52,2.08,True,46,1.0,5.0
495.70072122116727,1093.6285983712098,630,140660,0.293,50.18,630,0.0,52,2.08,True,48,0.903448275862069,6.0
467.14072122116727,1164.8885983712098,607,140660,0.273,46.26,607,0.0,52,2.08,True,49,0.9172413793103448,6.0
440.21072122116726,744.34859837121,655,140660,0.323,55.41,655,0.0,52,2.08,True,50,0.9448275862068966,4.0
487.97072122116725,539.68859837121,650,140660,0.398,41.3,650,0.0,52,2.08,True,51,0.6827586206896552,3.0
488.85072122116725,951.59859837121,754,140660,0.439,49.14,754,0.0,52,2.08,True,52,0.9448275862068966,5.0
473.0707212211673,720.6485983712099,745,140660,0.324,53.06,745,0.0,52,2.08,True,53,0.9586206896551724,4.0
460.0507212211673,888.68859837121,602,140660,0.323,41.82,602,0.0,52,2.08,True,54,0.8689655172413793,5.0
450.1207212211673,780.8785983712099,641,140660,0.276,48.09,641,0.0,52,2.08,True,55,0.9793103448275862,4.0
501.8807212211673,1149.8885983712098,693,140660,0.27,44.7,693,0.0,52,2.08,True,57,0.47586206896551725,6.0
531.9907212211673,612.6785983712099,438,140660,0.269,30.32,438,0.0,52,2.08,True,59,0.9586206896551724,3.0
460.97072122116725,189.83859837120994,632,140660,0.43,48.62,632,0.0,52,2.08,True,61,0.993103448275862,1.0
531.0007212211673,954.0485983712099,407,140660,0.324,43.65,407,0.0,52,2.08,True,62,0.9241379310344827,5.0
394.8707212211673,778.9285983712099,616,140660,0.295,41.56,616,0.0,52,2.08,True,73,0.9655172413793104,4.0
526.2507212211673,961.3685983712099,439,140660,0.093,38.94,439,0.0,52,2.08,True,75,0.3724137931034483,5.0
524.2507212211673,380.67859837120994,614,140660,0.404,51.49,614,0.0,52,2.08,True,76,0.4413793103448276,2.0
509.8807212211673,1113.5785983712099,707,140660,0.495,53.06,707,0.0,52,2.08,True,77,0.9103448275862069,6.0
534.9507212211672,1131.8885983712098,521,140660,0.27,38.68,521,0.0,52,2.08,True,88,0.9862068965517241,6.0
356.9207212211673,432.42859837120994,611,140660,0.296,40.77,611,0.0,52,2.08,True,90,0.9793103448275862,2.0
386.27072122116726,548.3785983712099,572,140660,0.287,49.14,572,0.0,52,2.08,True,91,0.903448275862069,3.0
536.1807212211672,909.56859837121,588,140660,0.382,48.62,588,0.0,52,2.08,True,92,0.903448275862069,5.0
420.9907212211673,887.4185983712099,586,140660,0.204,38.68,586,0.0,52,2.08,True,94,0.9724137931034482,5.0
477.8807212211673,754.7585983712099,712,140660,0.286,48.35,712,0.0,52,2.08,True,95,0.9655172413793104,4.0
531.7207212211672,785.81859837121,224,140660,0.158,19.86,224,0.0,52,2.08,False,97,0.4896551724137931,0.0
522.1507212211673,1085.1685983712098,573,140660,0.387,48.62,573,0.0,52,2.08,True,98,0.4482758620689655,6.0
422.96072122116726,1153.78859837121,652,140660,0.351,44.43,652,0.0,52,2.08,True,99,0.9586206896551724,6.0
534.8507212211672,543.60859837121,553,140660,0.282,44.7,553,0.0,52,2.08,True,100,0.9172413793103448,3.0
486.04072122116725,586.95859837121,706,140660,0.289,47.83,706,0.0,52,2.08,True,101,0.9448275862068966,3.0
434.35072122116725,610.84859837121,502,140660,0.277,37.9,502,0.0,52,2.08,True,102,0.9379310344827586,3.0
539.6707212211672,606.46859837121,166,140660,0.255,14.64,166,0.0,52,2.08,False,103,0.503448275862069,0.0
526.4007212211673,935.47859837121,659,140660,0.398,49.92,659,0.0,52,2.08,True,104,0.5655172413793104,5.0
496.8807212211673,726.3885983712099,652,140660,0.323,46.0,652,0.0,52,2.08,True,107,0.7310344827586207,4.0
536.2007212211672,887.6585983712099,583,140660,0.478,44.96,583,0.0,52,2.08,True,108,0.7379310344827587,5.0
470.95072122116727,1101.5785983712099,721,140660,0.282,49.14,721,0.0,52,2.08,True,110,0.8896551724137931,6.0
525.9507212211672,724.8785983712099,251,140660,0.021,31.1,251,0.0,52,2.08,True,111,0.8206896551724138,4.0
541.8107212211672,769.6585983712099,315,140660,0.336,22.48,315,0.0,52,2.08,False,113,0.2206896551724138,0.0
424.73072122116724,1127.6685983712098,742,140660,0.496,53.58,742,0.0,52,2.08,True,114,0.896551724137931,6.0
535.2107212211672,732.85859837121,469,140660,0.403,35.29,469,0.0,52,2.08,True,115,0.8482758620689655,4.0
436.72072122116725,1164.5985983712098,562,140660,0.299,42.34,562,0.0,52,2.08,True,117,0.903448275862069,6.0
499.97072122116725,772.6385983712099,775,140660,0.341,56.2,775,0.0,52,2.08,True,118,0.696551724137931,4.0
435.04072122116725,723.8785983712099,688,140660,0.321,50.97,688,0.0,52,2.08,True,119,0.8413793103448276,4.0
447.15072122116726,1098.4685983712097,576,140660,0.355,43.91,576,0.0,52,2.08,True,120,0.8620689655172413,6.0
557.4907212211673,1073.5885983712099,291,140660,0.313,21.96,291,0.0,52,2.08,False,121,0.25517241379310346,0.0
497.5707212211673,1136.6485983712098,672,140660,0.094,44.7,672,0.0,52,2.08,True,122,0.7655172413793103,6.0
539.8407212211672,184.69859837120995,546,140660,0.539,42.6,546,0.0,52,2.08,True,124,0.8689655172413793,1.0
528.2307212211672,920.8785983712099,243,140660,0.249,24.31,243,0.0,52,2.08,True,126,0.8,5.0
540.1107212211673,953.5485983712099,632,140660,0.236,42.87,632,0.0,52,2.08,True,127,0.8206896551724138,5.0
432.09072122116726,733.6785983712099,748,140660,0.501,61.16,748,0.0,52,2.08,True,128,0.30344827586206896,4.0
496.2407212211673,1103.5685983712099,571,140660,0.307,42.6,571,0.0,52,2.08,True,129,0.6689655172413793,6.0
534.1407212211673,1094.29859837121,502,140660,0.421,46.52,502,0.0,52,2.08,True,135,0.6896551724137931,6.0
487.9307212211673,1099.6885983712098,701,140660,0.543,54.1,701,0.0,52,2.08,True,138,0.6482758620689655,6.0
507.66072122116725,955.69859837121,702,140660,0.335,52.8,702,0.0,52,2.08,True,139,0.7655172413793103,5.0
477.98072122116724,1088.50859837121,629,140660,0.334,44.43,629,0.0,52,2.08,True,141,0.4,6.0
525.8807212211673,372.62859837120993,671,140660,0.388,52.27,671,0.0,52,2.08,True,144,0.7172413793103448,2.0
526.8707212211673,905.60859837121,641,140660,0.53,50.45,641,0.0,52,2.08,True,146,0.2827586206896552,5.0
533.6807212211672,771.2785983712099,608,140660,0.381,48.35,608,0.0,52,2.08,True,147,0.6827586206896552,4.0
519.9207212211672,705.5485983712099,233,140660,0.071,20.39,233,0.0,52,2.08,False,151,0.0896551724137931,0.0
491.0507212211673,707.20859837121,566,140660,0.273,41.3,566,0.0,52,2.08,True,152,0.30344827586206896,4.0
483.97072122116725,725.1585983712099,635,140660,0.351,49.66,635,0.0,52,2.08,True,153,0.6482758620689655,4.0
532.0607212211672,1074.7085983712097,694,140660,0.413,55.93,694,0.0,52,2.08,True,154,0.6689655172413793,6.0
489.9907212211673,1146.9385983712098,565,140660,0.288,42.34,565,0.0,52,2.08,True,155,0.6413793103448275,6.0
529.3907212211673,1150.4685983712097,426,140660,0.3,33.72,426,0.0,52,2.08,True,156,0.6896551724137931,6.0
535.1607212211673,934.5485983712099,311,140660,0.452,24.05,311,0.0,52,2.08,True,159,0.04827586206896552,5.0
534.2707212211673,595.8885983712099,182,140660,0.246,14.38,182,0.0,52,2.08,False,160,0.06206896551724138,0.0
526.9707212211672,1125.4885983712097,150,140660,0.452,14.9,150,0.0,52,2.08,False,162,0.18620689655172415,0.0
538.0207212211673,757.4985983712099,469,140660,0.526,35.29,469,0.0,52,2.08,True,163,0.5793103448275863,4.0
456.9207212211673,788.33859837121,586,140660,0.302,47.57,586,0.0,52,2.08,True,164,0.2206896551724138,4.0
308.9978346232291,222.64653651553982,629,140660,0.33,45.09,629,0.0,53,2.12,True,0,1.0,1.0
529.8578346232291,405.62653651553984,455,140660,0.525,33.49,455,0.0,53,2.12,True,1,0.9448275862068966,2.0
342.0578346232291,535.5065365155398,673,140660,0.332,46.67,673,0.0,53,2.12,True,2,0.993103448275862,3.0
377.8478346232291,1104.7665365155399,651,140660,0.482,49.57,651,0.0,53,2.12,True,3,0.47586206896551725,6.0
394.3678346232291,1172.34653651554,648,140660,0.151,47.99,648,0.0,53,2.12,True,4,1.0,6.0
361.1278346232291,1114.5165365155399,602,140660,0.412,48.25,602,0.0,53,2.12,True,6,1.0,6.0
525.8078346232292,543.2365365155398,641,140660,0.147,47.99,641,0.0,53,2.12,True,7,0.5241379310344828,3.0
469.9478346232291,708.5965365155398,614,140660,0.121,43.51,614,0.0,53,2.12,True,8,0.7034482758620689,4.0
521.8978346232291,171.4365365155398,799,140660,0.297,67.24,799,0.0,53,2.12,True,9,0.4827586206896552,1.0
507.4078346232291,1097.8365365155398,545,140660,0.295,45.35,545,0.0,53,2.12,True,10,0.4413793103448276,6.0
500.8678346232291,1164.21653651554,485,140660,0.141,43.24,485,0.0,53,2.12,True,11,0.9793103448275862,6.0
371.3778346232291,412.63653651553983,575,140660,0.26,47.99,575,0.0,53,2.12,True,12,1.0,2.0
374.1378346232291,1134.88653651554,628,140660,0.335,42.98,628,0.0,53,2.12,True,13,0.8482758620689655,6.0
437.0378346232291,548.6565365155399,663,140660,0.359,47.99,663,0.0,53,2.12,True,14,0.9793103448275862,3.0
496.96783462322907,377.82653651553983,682,140660,0.38,48.25,682,0.0,53,2.12,True,15,0.993103448275862,2.0
457.9878346232291,1156.85653651554,654,140660,0.304,44.3,654,0.0,53,2.12,True,16,0.993103448275862,6.0
521.8678346232291,598.7965365155399,625,140660,0.331,44.03,625,0.0,53,2.12,True,19,0.9862068965517241,3.0
395.9278346232291,1128.73653651554,637,140660,0.353,41.66,637,0.0,53,2.12,True,20,1.0,6.0
488.1378346232291,773.5165365155398,562,140660,0.389,44.3,562,0.0,53,2.12,True,21,0.9310344827586207,4.0
444.3278346232291,754.2565365155398,622,140660,0.255,57.22,622,0.0,53,2.12,True,22,0.993103448275862,4.0
502.9378346232291,1088.64653651554,658,140660,0.462,44.56,658,0.0,53,2.12,True,23,0.9103448275862069,6.0
530.2578346232291,532.8365365155398,430,140660,0.245,27.69,430,0.0,53,2.12,True,28,0.5103448275862069,3.0
532.6078346232291,230.9165365155398,562,140660,0.404,42.19,562,0.0,53,2.12,True,29,1.0,1.0
536.5978346232291,368.8965365155398,349,140660,0.42,31.38,349,0.0,53,2.12,True,30,0.7172413793103448,2.0
458.3178346232291,1088.5165365155399,553,140660,0.257,45.35,553,0.0,53,2.12,True,31,0.8896551724137931,6.0
539.7078346232291,1109.72653651554,219,140660,0.612,19.25,219,0.0,53,2.12,False,32,0.8758620689655172,0.0
477.9078346232291,928.9165365155399,639,140660,0.389,47.73,639,0.0,53,2.12,True,33,0.9793103448275862,5.0
526.7978346232292,551.8865365155398,575,140660,0.465,46.41,575,0.0,53,2.12,True,35,0.9172413793103448,3.0
522.9578346232291,969.6865365155398,793,140660,0.334,58.27,793,0.0,53,2.12,True,36,0.9793103448275862,5.0
506.77783462322907,364.6465365155398,697,140660,0.353,49.83,697,0.0,53,2.12,True,38,0.9724137931034482,2.0
496.2078346232291,561.0665365155398,607,140660,0.296,46.14,607,0.0,53,2.12,True,40,0.9172413793103448,3.0
516.9378346232292,531.8465365155398,603,140660,0.287,42.72,603,0.0,53,2.12,True,41,0.9241379310344827,3.0
454.8878346232291,741.7465365155398,793,140660,0.362,56.69,793,0.0,53,2.12,True,45,0.9862068965517241,4.0
443.9378346232291,923.3965365155398,721,140660,0.237,46.41,721,0.0,53,2.12,True,46,1.0,5.0
495.83783462322907,1092.5465365155399,582,140660,0.322,44.82,582,0.0,53,2.12,True,48,0.903448275862069,6.0
465.2978346232291,1164.8065365155398,593,140660,0.274,46.67,593,0.0,53,2.12,True,49,0.9172413793103448,6.0
438.96783462322907,744.6065365155398,747,140660,0.343,63.28,747,0.0,53,2.12,True,50,0.9448275862068966,4.0
490.77783462322907,537.9565365155398,606,140660,0.364,42.72,606,0.0,53,2.12,True,51,0.6827586206896552,3.0
489.6978346232291,951.7865365155399,717,140660,0.369,48.25,717,0.0,53,2.12,True,52,0.9448275862068966,5.0
473.8778346232291,722.6265365155398,770,140660,0.336,55.11,770,0.0,53,2.12,True,53,0.9586206896551724,4.0
459.0078346232291,888.3265365155398,586,140660,0.265,38.76,586,0.0,53,2.12,True,54,0.8689655172413793,5.0
449.0178346232291,780.9265365155399,662,140660,0.313,47.46,662,0.0,53,2.12,True,55,0.9793103448275862,4.0
500.7678346232291,1150.5165365155399,684,140660,0.255,45.88,684,0.0,53,2.12,True,57,0.47586206896551725,6.0
532.9978346232291,612.5265365155398,408,140660,0.225,29.53,408,0.0,53,2.12,True,59,0.9586206896551724,3.0
460.8078346232291,187.8465365155398,674,140660,0.436,48.78,674,0.0,53,2.12,True,61,0.993103448275862,1.0
532.2178346232291,955.4365365155398,407,140660,0.343,41.4,407,0.0,53,2.12,True,62,0.9241379310344827,5.0
